2.000000 0.062500 0.000000 0.0987166 0.00381719 0.0577825 0.00764562 0.00121649 0.000588621 0.627779 0.0025183
1.950000 0.062500 0.000000 0.10197 0.00411877 0.0606908 0.00816677 0.000713295 0.000547773 0.647598 0.00266331
1.900000 0.062500 0.000000 0.105755 0.00475545 0.0664287 0.0087303 0.000568953 0.000412692 0.668454 0.00278938
1.850000 0.062500 0.000000 0.109523 0.00537368 0.0714462 0.00944496 0.00108405 0.000663382 0.689905 0.00308859
1.800000 0.062500 0.000000 0.113666 0.00602248 0.0776035 0.0101326 0.000576233 0.000398856 0.713085 0.00323545
1.750000 0.062500 0.000000 0.118982 0.00689827 0.0843403 0.0109406 0.000760783 0.00053124 0.738414 0.00347188
1.700000 0.062500 0.000000 0.125341 0.00767598 0.091236 0.0118082 0.000982527 0.000628352 0.76544 0.00380876
1.650000 0.062500 0.000000 0.133644 0.00883989 0.100547 0.0129955 0.000637938 0.000444043 0.794839 0.00411406
1.600000 0.062500 0.000000 0.141358 0.0102049 0.109212 0.0142935 0.00200078 0.000787788 0.826006 0.00446828
1.550000 0.062500 0.000000 0.151979 0.0118532 0.122809 0.0156597 0.000787984 0.000554556 0.859005 0.00479069
1.500000 0.062500 0.000000 0.164724 0.0137126 0.137948 0.0173378 0.000963884 0.000706271 0.89448 0.00534011
1.450000 0.062500 0.000000 0.178783 0.0156051 0.151797 0.0193505 0.00208674 0.00110018 0.933215 0.00587644
1.400000 0.062500 0.000000 0.197495 0.0178159 0.171898 0.0212983 0.00215044 0.00122203 0.975723 0.00647682
1.350000 0.062500 0.000000 0.216625 0.0203951 0.192483 0.023731 0.00187414 0.0010759 1.02062 0.00723339
1.300000 0.062500 0.000000 0.241192 0.0232068 0.217445 0.0263611 0.00128172 0.00099834 1.06832 0.00790319
1.250000 0.062500 0.000000 0.274094 0.0261452 0.251511 0.0289911 0.00186717 0.00132993 1.11948 0.00875944
1.200000 0.062500 0.000000 0.30337 0.0290941 0.281213 0.0318678 0.00199148 0.00156516 1.17306 0.00931735
1.150000 0.062500 0.000000 0.341295 0.0321204 0.319848 0.0350211 0.00617313 0.00350744 1.23086 0.00999243
1.100000 0.062500 0.000000 0.380138 0.0340079 0.354896 0.0374272 0.00366853 0.00282429 1.28763 0.0101796
1.050000 0.062500 0.000000 0.422391 0.0355047 0.395723 0.0393995 0.00478364 0.00390739 1.34538 0.0101935
1.000000 0.062500 0.000000 0.465263 0.0361245 0.440229 0.0401598 0.0138544 0.00780659 1.40224 0.00995963
0.950000 0.062500 0.000000 0.500232 0.0357464 0.4736 0.0415448 0.02414 0.0115772 1.45565 0.00933875
0.900000 0.062500 0.000000 0.535918 0.0339775 0.502643 0.042507 0.0382372 0.0273709 1.50725 0.00849062
0.850000 0.062500 0.000000 0.57514 0.028365 0.528084 0.0438703 0.0363957 0.0367909 1.55479 0.00746747
0.800000 0.062500 0.000000 0.60081 0.0264689 0.542984 0.046042 0.0624834 0.059399 1.59725 0.00682351
0.750000 0.062500 0.000000 0.632358 0.0222682 0.566278 0.0499793 0.118485 0.111115 1.63767 0.00616396
0.700000 0.062500 0.000000 0.658133 0.0183262 0.576004 0.0569717 0.193355 0.145735 1.67456 0.00571432
0.650000 0.062500 0.000000 0.674774 0.0222764 0.575933 0.0616554 0.252637 0.150975 1.70916 0.00542779
0.600000 0.062500 0.000000 0.702567 0.023621 0.57989 0.0675491 0.312149 0.168491 1.74266 0.00522317
0.550000 0.062500 0.000000 0.722686 0.0193963 0.584501 0.0681748 0.337192 0.165662 1.77401 0.00512347
0.500000 0.062500 0.000000 0.749593 0.0194167 0.580862 0.0707105 0.419594 0.143539 1.80493 0.00506717
0.450000 0.062500 0.000000 0.770902 0.0236356 0.580185 0.0720203 0.47483 0.123127 1.83449 0.00500022
0.400000 0.062500 0.000000 0.793362 0.0230913 0.576911 0.0733547 0.522698 0.106288 1.86346 0.00493395
0.350000 0.062500 0.000000 0.812374 0.0217988 0.579767 0.0726351 0.55131 0.0965149 1.89196 0.00496122
0.300000 0.062500 0.000000 0.829815 0.0233502 0.575044 0.0720306 0.583516 0.0924278 1.91978 0.00496907
0.250000 0.062500 0.000000 0.846083 0.0251031 0.574871 0.0714888 0.608494 0.0880873 1.94688 0.00499167
0.200000 0.062500 0.000000 0.86103 0.0245037 0.579326 0.0712115 0.626507 0.0825034 1.97355 0.00498153
0.150000 0.062500 0.000000 0.875758 0.0257376 0.58009 0.0712042 0.646784 0.0800908 1.9998 0.00498993
0.100000 0.062500 0.000000 0.889272 0.0274377 0.582031 0.0709343 0.663331 0.0841047 2.02575 0.00499652
0.050000 0.062500 0.000000 0.902023 0.0276399 0.581944 0.0710998 0.681472 0.0776589 2.05127 0.00500379
