T	 |m|	 <m[0]>	 <m[1]>	 <E>	 dim_{Lat}=2	 L=128,128	 J=1.000000,1.000000	 {/Symbol s}_J=0.000000,0.000000	 <J_{ij}>=0.000000,0.000000	 dim_{Spin}=2	 h=0.007812,0.000000	 {/Symbol s}_h=0.500000,0.000000	 <h_i>=0.006889,0.000000	 order=1.000000,0.000000	 order_h=0	 order_r=1	 (thermalizing-MCS,averaging-MCS)/{/Symbol D}T=(128000,12800)/0.010000	 
Cooling... 
1.220000	 0.095185	 0.068638	 -0.011293	 -1.099391	 
1.210000	 0.101958	 0.074366	 -0.006428	 -1.110346	 
1.200000	 0.102195	 0.075227	 0.011269	 -1.119953	 
1.190000	 0.100524	 0.073520	 0.003069	 -1.130348	 
1.180000	 0.109449	 0.078590	 0.008061	 -1.142573	 
1.170000	 0.110634	 0.082424	 0.002646	 -1.154314	 
1.160000	 0.116926	 0.086231	 -0.021430	 -1.166332	 
1.150000	 0.121825	 0.086091	 -0.017017	 -1.177374	 
1.140000	 0.123745	 0.093330	 -0.014986	 -1.189001	 
1.130000	 0.125968	 0.095395	 -0.001410	 -1.198531	 
1.120000	 0.122920	 0.095210	 0.004862	 -1.210254	 
1.110000	 0.132417	 0.102064	 0.015024	 -1.221901	 
1.100000	 0.126275	 0.101048	 -0.008060	 -1.235855	 
1.090000	 0.138374	 0.101641	 -0.013788	 -1.248298	 
1.080000	 0.149771	 0.104134	 -0.057169	 -1.259875	 
1.070000	 0.165767	 0.113580	 -0.034379	 -1.273900	 
1.060000	 0.168731	 0.121007	 0.016591	 -1.285478	 
1.050000	 0.148221	 0.116360	 -0.031345	 -1.295031	 
1.040000	 0.152748	 0.116718	 0.035976	 -1.308064	 
1.030000	 0.158104	 0.125632	 0.041956	 -1.320680	 
1.020000	 0.190867	 0.125959	 -0.099513	 -1.335444	 
1.010000	 0.225728	 0.126172	 -0.176639	 -1.349605	 
1.000000	 0.215612	 0.128371	 -0.096018	 -1.362398	 
0.990000	 0.226441	 0.143849	 -0.107983	 -1.373326	 
0.980000	 0.204828	 0.137704	 -0.055774	 -1.384483	 
0.970000	 0.226546	 0.137940	 0.161812	 -1.395970	 
0.960000	 0.224310	 0.137212	 -0.164108	 -1.410977	 
0.950000	 0.426584	 0.136565	 -0.401339	 -1.427867	 
0.940000	 0.451074	 0.139437	 -0.424428	 -1.443119	 
0.930000	 0.519845	 0.125073	 -0.502602	 -1.456813	 
0.920000	 0.531485	 0.141025	 -0.510247	 -1.467948	 
0.910000	 0.546915	 0.146036	 -0.523724	 -1.477591	 
0.900000	 0.553332	 0.146302	 -0.530908	 -1.488234	 
0.890000	 0.560881	 0.130200	 -0.543849	 -1.497905	 
0.880000	 0.585980	 0.136489	 -0.567990	 -1.510630	 
0.870000	 0.601867	 0.127987	 -0.586406	 -1.521024	 
0.860000	 0.611553	 0.125851	 -0.596952	 -1.530882	 
0.850000	 0.617149	 0.133389	 -0.601004	 -1.539885	 
0.840000	 0.619405	 0.147554	 -0.599928	 -1.548383	 
0.830000	 0.623713	 0.138963	 -0.606111	 -1.556557	 
0.820000	 0.630637	 0.146127	 -0.612155	 -1.565236	 
0.810000	 0.645466	 0.136738	 -0.629538	 -1.574541	 
0.800000	 0.646828	 0.131467	 -0.632203	 -1.582854	 
0.790000	 0.655682	 0.132284	 -0.640959	 -1.591740	 
0.780000	 0.663689	 0.128995	 -0.649813	 -1.599972	 
0.770000	 0.672522	 0.139336	 -0.656583	 -1.607522	 
0.760000	 0.669234	 0.139627	 -0.653210	 -1.614639	 
0.750000	 0.671795	 0.138167	 -0.655994	 -1.621975	 
0.740000	 0.679956	 0.141246	 -0.663972	 -1.629404	 
0.730000	 0.685811	 0.133010	 -0.671464	 -1.637593	 
0.720000	 0.689284	 0.135012	 -0.674712	 -1.645023	 
0.710000	 0.692290	 0.128897	 -0.679370	 -1.652776	 
0.700000	 0.701748	 0.133285	 -0.687991	 -1.659878	 
0.690000	 0.703665	 0.136624	 -0.689195	 -1.666717	 
0.680000	 0.703416	 0.139684	 -0.688326	 -1.672674	 
0.670000	 0.707095	 0.141361	 -0.691496	 -1.679925	 
0.660000	 0.712247	 0.143855	 -0.696563	 -1.686883	 
0.650000	 0.715601	 0.135758	 -0.701493	 -1.693797	 
0.640000	 0.724117	 0.125232	 -0.712386	 -1.701282	 
0.630000	 0.727048	 0.128091	 -0.714734	 -1.707700	 
0.620000	 0.730078	 0.139345	 -0.715742	 -1.714165	 
0.610000	 0.729680	 0.142937	 -0.714417	 -1.720063	 
0.600000	 0.730863	 0.140272	 -0.716494	 -1.726368	 
0.590000	 0.735534	 0.145392	 -0.720129	 -1.732630	 
0.580000	 0.740373	 0.138577	 -0.726530	 -1.739430	 
0.570000	 0.746478	 0.129789	 -0.734415	 -1.746194	 
0.560000	 0.748590	 0.130163	 -0.736541	 -1.752658	 
0.550000	 0.753998	 0.130598	 -0.741854	 -1.758463	 
0.540000	 0.754410	 0.138202	 -0.741058	 -1.764311	 
0.530000	 0.753290	 0.139428	 -0.739728	 -1.770396	 
0.520000	 0.760447	 0.132471	 -0.748092	 -1.776478	 
0.510000	 0.765521	 0.133263	 -0.753204	 -1.782606	 
0.500000	 0.769441	 0.132722	 -0.757169	 -1.788879	 
0.490000	 0.771534	 0.130803	 -0.759805	 -1.795109	 
