----------------------------------------------------------------------------------
dim_{Spin} = 2 ,
dim_{Lat} = 2 ,
N = ( 128 x 128 ) ,
T = 0.000000000000e+00 ,
delta_T = 5.000000000000e-02 ,
J = ( 1.000000000000e+00 , 1.000000000000e+00 ) ,
sigma_J = ( 0.000000000000e+00 , 0.000000000000e+00 ) ,
<J_{ij}> = ( 0.000000000000e+00 , 0.000000000000e+00 ) ,
h = ( 0.000000000000e+00 , 1.000000000000e-07 ) ,
sigma_h = ( 1.000000000000e-01 , 0.000000000000e+00 ) ,
<h_i> = ( 4.942593011835e-04 , 0.000000000000e+00 ) ,
order = ( -1.000000000000e+00 , 0.000000000000e+00 ) ,
order_field = 0 ,
order_random = 0 ,
Thermalizing-MCS = 128000 ,
Averaging-MCS = 12800 ,
hysteresis-MCS/step = 1, 
del_h = range_h x 1.000000000000e-03 ,
delta_{phi} = 1.000000000000e-04 ,
==================================================================================
h[0]	h[0]	h[1]	<m[0]>	<m[1]>	
----------------------------------------------------------------------------------
----------------------------------------------------------------------------------
Updating all (first)black/(then)white checkerboard sites simultaneously..
----------------------------------------------------------------------------------
----------------------------------------------------------------------------------

order = ({-1.000000-->1.000000,0.000000}, 0, 0)
----------------------------------------------------------------------------------
-3.292125000000e+00	-3.292125000000e+00	1.000000000000e-07	-1.000000000000e+00	3.039374518323e-08	
-3.288115000000e+00	-3.288115000000e+00	1.000000000000e-07	-1.000000000000e+00	3.043084299610e-08	
-3.284105000000e+00	-3.284105000000e+00	1.000000000000e-07	-1.000000000000e+00	3.046803149406e-08	
-3.280095000000e+00	-3.280095000000e+00	1.000000000000e-07	-1.000000000000e+00	3.050531101007e-08	
-3.276085000000e+00	-3.276085000000e+00	1.000000000000e-07	-1.000000000000e+00	3.054268187873e-08	
-3.272075000000e+00	-3.272075000000e+00	1.000000000000e-07	-1.000000000000e+00	3.058014443625e-08	
-3.268065000000e+00	-3.268065000000e+00	1.000000000000e-07	-1.000000000000e+00	3.061769902053e-08	
-3.264055000000e+00	-3.264055000000e+00	1.000000000000e-07	-1.000000000000e+00	3.065534597110e-08	
-3.260045000000e+00	-3.260045000000e+00	1.000000000000e-07	-1.000000000000e+00	3.069308562918e-08	
-3.256035000000e+00	-3.256035000000e+00	1.000000000000e-07	-1.000000000000e+00	3.073091833768e-08	
-3.252025000000e+00	-3.252025000000e+00	1.000000000000e-07	-1.000000000000e+00	3.076884444118e-08	
-3.248015000000e+00	-3.248015000000e+00	1.000000000000e-07	-1.000000000000e+00	3.080686428598e-08	
-3.244005000000e+00	-3.244005000000e+00	1.000000000000e-07	-1.000000000000e+00	3.084497822009e-08	
-3.239995000000e+00	-3.239995000000e+00	1.000000000000e-07	-1.000000000000e+00	3.088318659326e-08	
-3.235985000000e+00	-3.235985000000e+00	1.000000000000e-07	-1.000000000000e+00	3.092148975694e-08	
-3.231975000000e+00	-3.231975000000e+00	1.000000000000e-07	-1.000000000000e+00	3.095988806436e-08	
-3.227965000000e+00	-3.227965000000e+00	1.000000000000e-07	-1.000000000000e+00	3.099838187050e-08	
-3.223955000000e+00	-3.223955000000e+00	1.000000000000e-07	-1.000000000000e+00	3.103697153209e-08	
-3.219945000000e+00	-3.219945000000e+00	1.000000000000e-07	-1.000000000000e+00	3.107565740766e-08	
-3.215935000000e+00	-3.215935000000e+00	1.000000000000e-07	-1.000000000000e+00	3.111443985752e-08	
-3.211925000000e+00	-3.211925000000e+00	1.000000000000e-07	-1.000000000000e+00	3.115331924378e-08	
-3.207915000000e+00	-3.207915000000e+00	1.000000000000e-07	-1.000000000000e+00	3.119229593038e-08	
-3.203905000000e+00	-3.203905000000e+00	1.000000000000e-07	-1.000000000000e+00	3.123137028306e-08	
-3.199895000000e+00	-3.199895000000e+00	1.000000000000e-07	-1.000000000000e+00	3.127054266941e-08	
-3.195885000000e+00	-3.195885000000e+00	1.000000000000e-07	-1.000000000000e+00	3.130981345886e-08	
-3.191875000000e+00	-3.191875000000e+00	1.000000000000e-07	-1.000000000000e+00	3.134918302270e-08	
-3.187865000000e+00	-3.187865000000e+00	1.000000000000e-07	-1.000000000000e+00	3.138865173411e-08	
-3.183855000000e+00	-3.183855000000e+00	1.000000000000e-07	-1.000000000000e+00	3.142821996811e-08	
-3.179845000000e+00	-3.179845000000e+00	1.000000000000e-07	-1.000000000000e+00	3.146788810166e-08	
-3.175835000000e+00	-3.175835000000e+00	1.000000000000e-07	-1.000000000000e+00	3.150765651360e-08	
-3.171825000000e+00	-3.171825000000e+00	1.000000000000e-07	-1.000000000000e+00	3.154752558468e-08	
-3.167815000000e+00	-3.167815000000e+00	1.000000000000e-07	-1.000000000000e+00	3.158749569761e-08	
-3.163805000000e+00	-3.163805000000e+00	1.000000000000e-07	-1.000000000000e+00	3.162756723701e-08	
-3.159795000000e+00	-3.159795000000e+00	1.000000000000e-07	-1.000000000000e+00	3.166774058949e-08	
-3.155785000000e+00	-3.155785000000e+00	1.000000000000e-07	-1.000000000000e+00	3.170801614359e-08	
-3.151775000000e+00	-3.151775000000e+00	1.000000000000e-07	-1.000000000000e+00	3.174839428986e-08	
-3.147765000000e+00	-3.147765000000e+00	1.000000000000e-07	-1.000000000000e+00	3.178887542083e-08	
-3.143755000000e+00	-3.143755000000e+00	1.000000000000e-07	-1.000000000000e+00	3.182945993102e-08	
-3.139745000000e+00	-3.139745000000e+00	1.000000000000e-07	-1.000000000000e+00	3.187014821700e-08	
-3.135735000000e+00	-3.135735000000e+00	1.000000000000e-07	-1.000000000000e+00	3.191094067735e-08	
-3.131725000000e+00	-3.131725000000e+00	1.000000000000e-07	-1.000000000000e+00	3.195183771270e-08	
-3.127715000000e+00	-3.127715000000e+00	1.000000000000e-07	-1.000000000000e+00	3.199283972573e-08	
-3.123705000000e+00	-3.123705000000e+00	1.000000000000e-07	-1.000000000000e+00	3.203394712120e-08	
-3.119695000000e+00	-3.119695000000e+00	1.000000000000e-07	-1.000000000000e+00	3.207516030595e-08	
-3.115685000000e+00	-3.115685000000e+00	1.000000000000e-07	-1.000000000000e+00	3.211647968891e-08	
-3.111675000000e+00	-3.111675000000e+00	1.000000000000e-07	-1.000000000000e+00	3.215790568113e-08	
-3.107665000000e+00	-3.107665000000e+00	1.000000000000e-07	-1.000000000000e+00	3.219943869578e-08	
-3.103655000000e+00	-3.103655000000e+00	1.000000000000e-07	-1.000000000000e+00	3.224107914818e-08	
-3.099645000000e+00	-3.099645000000e+00	1.000000000000e-07	-1.000000000000e+00	3.228282745578e-08	
-3.095635000000e+00	-3.095635000000e+00	1.000000000000e-07	-1.000000000000e+00	3.232468403820e-08	
-3.091625000000e+00	-3.091625000000e+00	1.000000000000e-07	-1.000000000000e+00	3.236664931726e-08	
-3.087615000000e+00	-3.087615000000e+00	1.000000000000e-07	-1.000000000000e+00	3.240872371695e-08	
-3.083605000000e+00	-3.083605000000e+00	1.000000000000e-07	-1.000000000000e+00	3.245090766349e-08	
-3.079595000000e+00	-3.079595000000e+00	1.000000000000e-07	-1.000000000000e+00	3.249320158530e-08	
-3.075585000000e+00	-3.075585000000e+00	1.000000000000e-07	-1.000000000000e+00	3.253560591305e-08	
-3.071575000000e+00	-3.071575000000e+00	1.000000000000e-07	-1.000000000000e+00	3.257812107967e-08	
-3.067565000000e+00	-3.067565000000e+00	1.000000000000e-07	-1.000000000000e+00	3.262074752033e-08	
-3.063555000000e+00	-3.063555000000e+00	1.000000000000e-07	-1.000000000000e+00	3.266348567251e-08	
-3.059545000000e+00	-3.059545000000e+00	1.000000000000e-07	-1.000000000000e+00	3.270633597597e-08	
-3.055535000000e+00	-3.055535000000e+00	1.000000000000e-07	-1.000000000000e+00	3.274929887278e-08	
-3.051525000000e+00	-3.051525000000e+00	1.000000000000e-07	-1.000000000000e+00	3.279237480735e-08	
-3.047515000000e+00	-3.047515000000e+00	1.000000000000e-07	-1.000000000000e+00	3.283556422643e-08	
-3.043505000000e+00	-3.043505000000e+00	1.000000000000e-07	-1.000000000000e+00	3.287886757911e-08	
-3.039495000000e+00	-3.039495000000e+00	1.000000000000e-07	-1.000000000000e+00	3.292228531686e-08	
-3.035485000000e+00	-3.035485000000e+00	1.000000000000e-07	-1.000000000000e+00	3.296581789356e-08	
-3.031475000000e+00	-3.031475000000e+00	1.000000000000e-07	-1.000000000000e+00	3.300946576546e-08	
-3.027465000000e+00	-3.027465000000e+00	1.000000000000e-07	-1.000000000000e+00	3.305322939127e-08	
-3.023455000000e+00	-3.023455000000e+00	1.000000000000e-07	-1.000000000000e+00	3.309710923209e-08	
-3.019445000000e+00	-3.019445000000e+00	1.000000000000e-07	-1.000000000000e+00	3.314110575151e-08	
-3.015435000000e+00	-3.015435000000e+00	1.000000000000e-07	-1.000000000000e+00	3.318521941558e-08	
-3.011425000000e+00	-3.011425000000e+00	1.000000000000e-07	-1.000000000000e+00	3.322945069282e-08	
-3.007415000000e+00	-3.007415000000e+00	1.000000000000e-07	-1.000000000000e+00	3.327380005427e-08	
-3.003405000000e+00	-3.003405000000e+00	1.000000000000e-07	-1.000000000000e+00	3.331826797349e-08	
-2.999395000000e+00	-2.999395000000e+00	1.000000000000e-07	-1.000000000000e+00	3.336285492656e-08	
-2.995385000000e+00	-2.995385000000e+00	1.000000000000e-07	-1.000000000000e+00	3.340756139211e-08	
-2.991375000000e+00	-2.991375000000e+00	1.000000000000e-07	-1.000000000000e+00	3.345238785137e-08	
-2.987365000000e+00	-2.987365000000e+00	1.000000000000e-07	-1.000000000000e+00	3.349733478813e-08	
-2.983355000000e+00	-2.983355000000e+00	1.000000000000e-07	-1.000000000000e+00	3.354240268880e-08	
-2.979345000000e+00	-2.979345000000e+00	1.000000000000e-07	-1.000000000000e+00	3.358759204239e-08	
-2.975335000000e+00	-2.975335000000e+00	1.000000000000e-07	-1.000000000000e+00	3.363290334057e-08	
-2.971325000000e+00	-2.971325000000e+00	1.000000000000e-07	-1.000000000000e+00	3.367833707766e-08	
-2.967315000000e+00	-2.967315000000e+00	1.000000000000e-07	-1.000000000000e+00	3.372389375066e-08	
-2.963305000000e+00	-2.963305000000e+00	1.000000000000e-07	-1.000000000000e+00	3.376957385926e-08	
-2.959295000000e+00	-2.959295000000e+00	1.000000000000e-07	-1.000000000000e+00	3.381537790586e-08	
-2.955285000000e+00	-2.955285000000e+00	1.000000000000e-07	-1.000000000000e+00	3.386130639560e-08	
-2.951275000000e+00	-2.951275000000e+00	1.000000000000e-07	-1.000000000000e+00	3.390735983635e-08	
-2.947265000000e+00	-2.947265000000e+00	1.000000000000e-07	-1.000000000000e+00	3.395353873877e-08	
-2.943255000000e+00	-2.943255000000e+00	1.000000000000e-07	-1.000000000000e+00	3.399984361629e-08	
-2.939245000000e+00	-2.939245000000e+00	1.000000000000e-07	-1.000000000000e+00	3.404627498516e-08	
-2.935235000000e+00	-2.935235000000e+00	1.000000000000e-07	-1.000000000000e+00	3.409283336443e-08	
-2.931225000000e+00	-2.931225000000e+00	1.000000000000e-07	-1.000000000000e+00	3.413951927603e-08	
-2.927215000000e+00	-2.927215000000e+00	1.000000000000e-07	-1.000000000000e+00	3.418633324472e-08	
-2.923205000000e+00	-2.923205000000e+00	1.000000000000e-07	-1.000000000000e+00	3.423327579816e-08	
-2.919195000000e+00	-2.919195000000e+00	1.000000000000e-07	-1.000000000000e+00	3.428034746691e-08	
-2.915185000000e+00	-2.915185000000e+00	1.000000000000e-07	-1.000000000000e+00	3.432754878446e-08	
-2.911175000000e+00	-2.911175000000e+00	1.000000000000e-07	-1.000000000000e+00	3.437488258257e-08	
-2.907165000000e+00	-2.907165000000e+00	1.000000000000e-07	-1.000000000000e+00	3.442234483831e-08	
-2.903155000000e+00	-2.903155000000e+00	1.000000000000e-07	-1.000000000000e+00	3.446993836136e-08	
-2.899145000000e+00	-2.899145000000e+00	1.000000000000e-07	-1.000000000000e+00	3.451766369716e-08	
-2.895135000000e+00	-2.895135000000e+00	1.000000000000e-07	-1.000000000000e+00	3.456552139410e-08	
-2.891125000000e+00	-2.891125000000e+00	1.000000000000e-07	-1.000000000000e+00	3.461351200365e-08	
-2.887115000000e+00	-2.887115000000e+00	1.000000000000e-07	-1.000000000000e+00	3.466163608033e-08	
-2.883105000000e+00	-2.883105000000e+00	1.000000000000e-07	-1.000000000000e+00	3.470989418176e-08	
-2.879095000000e+00	-2.879095000000e+00	1.000000000000e-07	-1.000000000000e+00	3.475828686865e-08	
-2.875085000000e+00	-2.875085000000e+00	1.000000000000e-07	-1.000000000000e+00	3.480681470487e-08	
-2.871075000000e+00	-2.871075000000e+00	1.000000000000e-07	-1.000000000000e+00	3.485547825742e-08	
-2.867065000000e+00	-2.867065000000e+00	1.000000000000e-07	-1.000000000000e+00	3.490427809650e-08	
-2.863055000000e+00	-2.863055000000e+00	1.000000000000e-07	-1.000000000000e+00	3.495321479549e-08	
-2.859045000000e+00	-2.859045000000e+00	1.000000000000e-07	-1.000000000000e+00	3.500228893100e-08	
-2.855035000000e+00	-2.855035000000e+00	1.000000000000e-07	-1.000000000000e+00	3.505150108288e-08	
-2.851025000000e+00	-2.851025000000e+00	1.000000000000e-07	-1.000000000000e+00	3.510085183424e-08	
-2.847015000000e+00	-2.847015000000e+00	1.000000000000e-07	-1.000000000000e+00	3.515034177151e-08	
-2.843005000000e+00	-2.843005000000e+00	1.000000000000e-07	-1.000000000000e+00	3.519997148438e-08	
-2.838995000000e+00	-2.838995000000e+00	1.000000000000e-07	-1.000000000000e+00	3.524974156594e-08	
-2.834985000000e+00	-2.834985000000e+00	1.000000000000e-07	-1.000000000000e+00	3.529965261258e-08	
-2.830975000000e+00	-2.830975000000e+00	1.000000000000e-07	-1.000000000000e+00	3.534970522412e-08	
-2.826965000000e+00	-2.826965000000e+00	1.000000000000e-07	-1.000000000000e+00	3.539990000376e-08	
-2.822955000000e+00	-2.822955000000e+00	1.000000000000e-07	-1.000000000000e+00	3.545023755814e-08	
-2.818945000000e+00	-2.818945000000e+00	1.000000000000e-07	-1.000000000000e+00	3.550071849736e-08	
-2.814935000000e+00	-2.814935000000e+00	1.000000000000e-07	-1.000000000000e+00	3.555134343500e-08	
-2.810925000000e+00	-2.810925000000e+00	1.000000000000e-07	-1.000000000000e+00	3.560211298815e-08	
-2.806915000000e+00	-2.806915000000e+00	1.000000000000e-07	-1.000000000000e+00	3.565302777742e-08	
-2.802905000000e+00	-2.802905000000e+00	1.000000000000e-07	-1.000000000000e+00	3.570408842699e-08	
-2.798895000000e+00	-2.798895000000e+00	1.000000000000e-07	-1.000000000000e+00	3.575529556461e-08	
-2.794885000000e+00	-2.794885000000e+00	1.000000000000e-07	-1.000000000000e+00	3.580664982164e-08	
-2.790875000000e+00	-2.790875000000e+00	1.000000000000e-07	-1.000000000000e+00	3.585815183307e-08	
-2.786865000000e+00	-2.786865000000e+00	1.000000000000e-07	-1.000000000000e+00	3.590980223758e-08	
-2.782855000000e+00	-2.782855000000e+00	1.000000000000e-07	-1.000000000000e+00	3.596160167749e-08	
-2.778845000000e+00	-2.778845000000e+00	1.000000000000e-07	-1.000000000000e+00	3.601355079887e-08	
-2.774835000000e+00	-2.774835000000e+00	1.000000000000e-07	-1.000000000000e+00	3.606565025150e-08	
-2.770825000000e+00	-2.770825000000e+00	1.000000000000e-07	-1.000000000000e+00	3.611790068896e-08	
-2.766815000000e+00	-2.766815000000e+00	1.000000000000e-07	-1.000000000000e+00	3.617030276859e-08	
-2.762805000000e+00	-2.762805000000e+00	1.000000000000e-07	-1.000000000000e+00	3.622285715158e-08	
-2.758795000000e+00	-2.758795000000e+00	1.000000000000e-07	-1.000000000000e+00	3.627556450296e-08	
-2.754785000000e+00	-2.754785000000e+00	1.000000000000e-07	-1.000000000000e+00	3.632842549162e-08	
-2.750775000000e+00	-2.750775000000e+00	1.000000000000e-07	-1.000000000000e+00	3.638144079038e-08	
-2.746765000000e+00	-2.746765000000e+00	1.000000000000e-07	-1.000000000000e+00	3.643461107599e-08	
-2.742755000000e+00	-2.742755000000e+00	1.000000000000e-07	-1.000000000000e+00	3.648793702915e-08	
-2.738745000000e+00	-2.738745000000e+00	1.000000000000e-07	-1.000000000000e+00	3.654141933457e-08	
-2.734735000000e+00	-2.734735000000e+00	1.000000000000e-07	-1.000000000000e+00	3.659505868098e-08	
-2.730725000000e+00	-2.730725000000e+00	1.000000000000e-07	-1.000000000000e+00	3.664885576114e-08	
-2.726715000000e+00	-2.726715000000e+00	1.000000000000e-07	-1.000000000000e+00	3.670281127191e-08	
-2.722705000000e+00	-2.722705000000e+00	1.000000000000e-07	-1.000000000000e+00	3.675692591425e-08	
-2.718695000000e+00	-2.718695000000e+00	1.000000000000e-07	-1.000000000000e+00	3.681120039329e-08	
-2.714685000000e+00	-2.714685000000e+00	1.000000000000e-07	-1.000000000000e+00	3.686563541829e-08	
-2.710675000000e+00	-2.710675000000e+00	1.000000000000e-07	-1.000000000000e+00	3.692023170275e-08	
-2.706665000000e+00	-2.706665000000e+00	1.000000000000e-07	-1.000000000000e+00	3.697498996437e-08	
-2.702655000000e+00	-2.702655000000e+00	1.000000000000e-07	-1.000000000000e+00	3.702991092515e-08	
-2.698645000000e+00	-2.698645000000e+00	1.000000000000e-07	-1.000000000000e+00	3.708499531136e-08	
-2.694635000000e+00	-2.694635000000e+00	1.000000000000e-07	-1.000000000000e+00	3.714024385362e-08	
-2.690625000000e+00	-2.690625000000e+00	1.000000000000e-07	-1.000000000000e+00	3.719565728690e-08	
-2.686615000000e+00	-2.686615000000e+00	1.000000000000e-07	-1.000000000000e+00	3.725123635056e-08	
-2.682605000000e+00	-2.682605000000e+00	1.000000000000e-07	-1.000000000000e+00	3.730698178841e-08	
-2.678595000000e+00	-2.678595000000e+00	1.000000000000e-07	-1.000000000000e+00	3.736289434869e-08	
-2.674585000000e+00	-2.674585000000e+00	1.000000000000e-07	-1.000000000000e+00	3.741897478416e-08	
-2.670575000000e+00	-2.670575000000e+00	1.000000000000e-07	-1.000000000000e+00	3.747522385209e-08	
-2.666565000000e+00	-2.666565000000e+00	1.000000000000e-07	-1.000000000000e+00	3.753164231432e-08	
-2.662555000000e+00	-2.662555000000e+00	1.000000000000e-07	-1.000000000000e+00	3.758823093728e-08	
-2.658545000000e+00	-2.658545000000e+00	1.000000000000e-07	-1.000000000000e+00	3.764499049205e-08	
-2.654535000000e+00	-2.654535000000e+00	1.000000000000e-07	-1.000000000000e+00	3.770192175435e-08	
-2.650525000000e+00	-2.650525000000e+00	1.000000000000e-07	-1.000000000000e+00	3.775902550461e-08	
-2.646515000000e+00	-2.646515000000e+00	1.000000000000e-07	-1.000000000000e+00	3.781630252802e-08	
-2.642505000000e+00	-2.642505000000e+00	1.000000000000e-07	-1.000000000000e+00	3.787375361450e-08	
-2.638495000000e+00	-2.638495000000e+00	1.000000000000e-07	-1.000000000000e+00	3.793137955882e-08	
-2.634485000000e+00	-2.634485000000e+00	1.000000000000e-07	-1.000000000000e+00	3.798918116058e-08	
-2.630475000000e+00	-2.630475000000e+00	1.000000000000e-07	-1.000000000000e+00	3.804715922424e-08	
-2.626465000000e+00	-2.626465000000e+00	1.000000000000e-07	-1.000000000000e+00	3.810531455923e-08	
-2.622455000000e+00	-2.622455000000e+00	1.000000000000e-07	-1.000000000000e+00	3.816364797989e-08	
-2.618445000000e+00	-2.618445000000e+00	1.000000000000e-07	-1.000000000000e+00	3.822216030559e-08	
-2.614435000000e+00	-2.614435000000e+00	1.000000000000e-07	-1.000000000000e+00	3.828085236072e-08	
-2.610425000000e+00	-2.610425000000e+00	1.000000000000e-07	-1.000000000000e+00	3.833972497473e-08	
-2.606415000000e+00	-2.606415000000e+00	1.000000000000e-07	-1.000000000000e+00	3.839877898221e-08	
-2.602405000000e+00	-2.602405000000e+00	1.000000000000e-07	-1.000000000000e+00	3.845801522289e-08	
-2.598395000000e+00	-2.598395000000e+00	1.000000000000e-07	-1.000000000000e+00	3.851743454168e-08	
-2.594385000000e+00	-2.594385000000e+00	1.000000000000e-07	-1.000000000000e+00	3.857703778873e-08	
-2.590375000000e+00	-2.590375000000e+00	1.000000000000e-07	-1.000000000000e+00	3.863682581947e-08	
-2.586365000000e+00	-2.586365000000e+00	1.000000000000e-07	-1.000000000000e+00	3.869679949464e-08	
-2.582355000000e+00	-2.582355000000e+00	1.000000000000e-07	-1.000000000000e+00	3.875695968033e-08	
-2.578345000000e+00	-2.578345000000e+00	1.000000000000e-07	-1.000000000000e+00	3.881730724802e-08	
-2.574335000000e+00	-2.574335000000e+00	1.000000000000e-07	-1.000000000000e+00	3.887784307464e-08	
-2.570325000000e+00	-2.570325000000e+00	1.000000000000e-07	-1.000000000000e+00	3.893856804259e-08	
-2.566315000000e+00	-2.566315000000e+00	1.000000000000e-07	-1.000000000000e+00	3.899948303982e-08	
-2.562305000000e+00	-2.562305000000e+00	1.000000000000e-07	-1.000000000000e+00	3.906059152266e-08	
-2.558295000000e+00	-2.558295000000e+00	1.000000000000e-07	-1.000000000000e+00	3.912188930139e-08	
-2.554285000000e+00	-2.554285000000e+00	1.000000000000e-07	-1.000000000000e+00	3.918337980726e-08	
-2.550275000000e+00	-2.550275000000e+00	1.000000000000e-07	-1.000000000000e+00	3.924506395080e-08	
-2.546265000000e+00	-2.546265000000e+00	1.000000000000e-07	-1.000000000000e+00	3.930694264821e-08	
-2.542255000000e+00	-2.542255000000e+00	1.000000000000e-07	-1.000000000000e+00	3.936901682151e-08	
-2.538245000000e+00	-2.538245000000e+00	1.000000000000e-07	-1.000000000000e+00	3.943128739853e-08	
-2.534235000000e+00	-2.534235000000e+00	1.000000000000e-07	-1.000000000000e+00	3.949375531299e-08	
-2.530225000000e+00	-2.530225000000e+00	1.000000000000e-07	-1.000000000000e+00	3.955642150455e-08	
-2.526215000000e+00	-2.526215000000e+00	1.000000000000e-07	-1.000000000000e+00	3.961928691883e-08	
-2.522205000000e+00	-2.522205000000e+00	1.000000000000e-07	-1.000000000000e+00	3.968235250749e-08	
-2.518195000000e+00	-2.518195000000e+00	1.000000000000e-07	-1.000000000000e+00	3.974561922824e-08	
-2.514185000000e+00	-2.514185000000e+00	1.000000000000e-07	-1.000000000000e+00	3.980908804493e-08	
-2.510175000000e+00	-2.510175000000e+00	1.000000000000e-07	-1.000000000000e+00	3.987275992755e-08	
-2.506165000000e+00	-2.506165000000e+00	1.000000000000e-07	-1.000000000000e+00	3.993663585236e-08	
-2.502155000000e+00	-2.502155000000e+00	1.000000000000e-07	-1.000000000000e+00	4.000071680182e-08	
-2.498145000000e+00	-2.498145000000e+00	1.000000000000e-07	-1.000000000000e+00	4.006500376477e-08	
-2.494135000000e+00	-2.494135000000e+00	1.000000000000e-07	-1.000000000000e+00	4.012949773639e-08	
-2.490125000000e+00	-2.490125000000e+00	1.000000000000e-07	-1.000000000000e+00	4.019419971827e-08	
-2.486115000000e+00	-2.486115000000e+00	1.000000000000e-07	-1.000000000000e+00	4.025911071851e-08	
-2.482105000000e+00	-2.482105000000e+00	1.000000000000e-07	-1.000000000000e+00	4.032423175168e-08	
-2.478095000000e+00	-2.478095000000e+00	1.000000000000e-07	-1.000000000000e+00	4.038956383899e-08	
-2.474085000000e+00	-2.474085000000e+00	1.000000000000e-07	-1.000000000000e+00	4.045510800824e-08	
-2.470075000000e+00	-2.470075000000e+00	1.000000000000e-07	-1.000000000000e+00	4.052086529391e-08	
-2.466065000000e+00	-2.466065000000e+00	1.000000000000e-07	-1.000000000000e+00	4.058683673726e-08	
-2.462055000000e+00	-2.462055000000e+00	1.000000000000e-07	-1.000000000000e+00	4.065302338631e-08	
-2.458045000000e+00	-2.458045000000e+00	1.000000000000e-07	-1.000000000000e+00	4.071942629594e-08	
-2.454035000000e+00	-2.454035000000e+00	1.000000000000e-07	-1.000000000000e+00	4.078604652793e-08	
-2.450025000000e+00	-2.450025000000e+00	1.000000000000e-07	-1.000000000000e+00	4.085288515104e-08	
-2.446015000000e+00	-2.446015000000e+00	1.000000000000e-07	-1.000000000000e+00	4.091994324103e-08	
-2.442005000000e+00	-2.442005000000e+00	1.000000000000e-07	-1.000000000000e+00	4.098722188075e-08	
-2.437995000000e+00	-2.437995000000e+00	1.000000000000e-07	-1.000000000000e+00	4.105472216018e-08	
-2.433985000000e+00	-2.433985000000e+00	1.000000000000e-07	-1.000000000000e+00	4.112244517650e-08	
-2.429975000000e+00	-2.429975000000e+00	1.000000000000e-07	-1.000000000000e+00	4.119039203414e-08	
-2.425965000000e+00	-2.425965000000e+00	1.000000000000e-07	-1.000000000000e+00	4.125856384485e-08	
-2.421955000000e+00	-2.421955000000e+00	1.000000000000e-07	-1.000000000000e+00	4.132696172774e-08	
-2.417945000000e+00	-2.417945000000e+00	1.000000000000e-07	-1.000000000000e+00	4.139558680938e-08	
-2.413935000000e+00	-2.413935000000e+00	1.000000000000e-07	-1.000000000000e+00	4.146444022382e-08	
-2.409925000000e+00	-2.409925000000e+00	1.000000000000e-07	-1.000000000000e+00	4.153352311267e-08	
-2.405915000000e+00	-2.405915000000e+00	1.000000000000e-07	-1.000000000000e+00	4.160283662517e-08	
-2.401905000000e+00	-2.401905000000e+00	1.000000000000e-07	-1.000000000000e+00	4.167238191826e-08	
-2.397895000000e+00	-2.397895000000e+00	1.000000000000e-07	-1.000000000000e+00	4.174216015660e-08	
-2.393885000000e+00	-2.393885000000e+00	1.000000000000e-07	-1.000000000000e+00	4.181217251270e-08	
-2.389875000000e+00	-2.389875000000e+00	1.000000000000e-07	-1.000000000000e+00	4.188242016693e-08	
-2.385865000000e+00	-2.385865000000e+00	1.000000000000e-07	-1.000000000000e+00	4.195290430763e-08	
-2.381855000000e+00	-2.381855000000e+00	1.000000000000e-07	-1.000000000000e+00	4.202362613112e-08	
-2.377845000000e+00	-2.377845000000e+00	1.000000000000e-07	-1.000000000000e+00	4.209458684185e-08	
-2.373835000000e+00	-2.373835000000e+00	1.000000000000e-07	-1.000000000000e+00	4.216578765239e-08	
-2.369825000000e+00	-2.369825000000e+00	1.000000000000e-07	-1.000000000000e+00	4.223722978353e-08	
-2.365815000000e+00	-2.365815000000e+00	1.000000000000e-07	-1.000000000000e+00	4.230891446438e-08	
-2.361805000000e+00	-2.361805000000e+00	1.000000000000e-07	-1.000000000000e+00	4.238084293238e-08	
-2.357795000000e+00	-2.357795000000e+00	1.000000000000e-07	-1.000000000000e+00	4.245301643342e-08	
-2.353785000000e+00	-2.353785000000e+00	1.000000000000e-07	-1.000000000000e+00	4.252543622188e-08	
-2.349775000000e+00	-2.349775000000e+00	1.000000000000e-07	-1.000000000000e+00	4.259810356074e-08	
-2.345765000000e+00	-2.345765000000e+00	1.000000000000e-07	-1.000000000000e+00	4.267101972161e-08	
-2.341755000000e+00	-2.341755000000e+00	1.000000000000e-07	-1.000000000000e+00	4.274418598484e-08	
-2.337745000000e+00	-2.337745000000e+00	1.000000000000e-07	-1.000000000000e+00	4.281760363957e-08	
-2.333735000000e+00	-2.333735000000e+00	1.000000000000e-07	-1.000000000000e+00	4.289127398381e-08	
-2.329725000000e+00	-2.329725000000e+00	1.000000000000e-07	-1.000000000000e+00	4.296519832455e-08	
-2.325715000000e+00	-2.325715000000e+00	1.000000000000e-07	-1.000000000000e+00	4.303937797777e-08	
-2.321705000000e+00	-2.321705000000e+00	1.000000000000e-07	-1.000000000000e+00	4.311381426859e-08	
-2.317695000000e+00	-2.317695000000e+00	1.000000000000e-07	-1.000000000000e+00	4.318850853129e-08	
-2.313685000000e+00	-2.313685000000e+00	1.000000000000e-07	-1.000000000000e+00	4.326346210945e-08	
-2.309675000000e+00	-2.309675000000e+00	1.000000000000e-07	-1.000000000000e+00	4.333867635597e-08	
-2.305665000000e+00	-2.305665000000e+00	1.000000000000e-07	-1.000000000000e+00	4.341415263319e-08	
