----------------------------------------------------------------------------------
dim_{Spin} = 2 ,
dim_{Lat} = 2 ,
N = ( 128 x 128 ) ,
T = 0.000000000000e+00 ,
delta_T = 5.000000000000e-02 ,
J = ( 1.000000000000e+00 , 1.000000000000e+00 ) ,
sigma_J = ( 0.000000000000e+00 , 0.000000000000e+00 ) ,
<J_{ij}> = ( 0.000000000000e+00 , 0.000000000000e+00 ) ,
h = ( 0.000000000000e+00 , 0.000000000000e+00 ) ,
sigma_h = ( 1.000000000000e+00 , 1.000000000000e+00 ) ,
<h_i> = ( -1.735472241790e-03 , 1.800892134882e-03 ) ,
order = ( -1.000000000000e+00 , 0.000000000000e+00 ) ,
order_field = 0 ,
order_random = 0 ,
Thermalizing-MCS = 128000 ,
Averaging-MCS = 12800 ,
hysteresis-MCS/step = 1, 
del_h = range_h x 1.000000000000e-03 ,
delta_{phi} = 1.000000000000e-04 ,
==================================================================================
h[0]	h[0]	h[1]	<m[0]>	<m[1]>	
----------------------------------------------------------------------------------
----------------------------------------------------------------------------------
Updating all sites simultaneously.. 
----------------------------------------------------------------------------------
----------------------------------------------------------------------------------

order = ({-1.000000-->1.000000,0.000000}, 0, 0)
----------------------------------------------------------------------------------
-9.530000000000e-01	-9.530000000000e-01	0.000000000000e+00	-9.505379833671e-01	-1.512007789431e-04	
-9.520000000000e-01	-9.520000000000e-01	0.000000000000e+00	-9.504843917712e-01	-1.470266026166e-04	
-9.510000000000e-01	-9.510000000000e-01	0.000000000000e+00	-9.504306499350e-01	-1.426312317517e-04	
-9.500000000000e-01	-9.500000000000e-01	0.000000000000e+00	-9.503767492992e-01	-1.379759600916e-04	
-9.490000000000e-01	-9.490000000000e-01	0.000000000000e+00	-9.503226786040e-01	-1.330099991288e-04	
-9.480000000000e-01	-9.480000000000e-01	0.000000000000e+00	-9.502684225466e-01	-1.276646587378e-04	
-9.470000000000e-01	-9.470000000000e-01	0.000000000000e+00	-9.502139594740e-01	-1.218434364099e-04	
-9.460000000000e-01	-9.460000000000e-01	0.000000000000e+00	-9.501592571206e-01	-1.154039069076e-04	
-9.450000000000e-01	-9.450000000000e-01	0.000000000000e+00	-9.501042639610e-01	-1.081213985675e-04	
-9.440000000000e-01	-9.440000000000e-01	0.000000000000e+00	-9.500488892035e-01	-9.960603560080e-05	
-9.430000000000e-01	-9.430000000000e-01	0.000000000000e+00	-9.499929463024e-01	-8.907205011544e-05	
-9.420000000000e-01	-9.420000000000e-01	0.000000000000e+00	-9.499359258671e-01	-7.442829844482e-05	
-9.410000000000e-01	-9.410000000000e-01	0.000000000000e+00	-9.498743235818e-01	-4.198328457353e-05	
-9.400000000000e-01	-9.400000000000e-01	0.000000000000e+00	-9.497928569192e-01	4.857593928892e-05	
-9.390000000000e-01	-9.390000000000e-01	0.000000000000e+00	-9.497305480942e-01	7.089313998386e-05	
-9.380000000000e-01	-9.380000000000e-01	0.000000000000e+00	-9.496702140998e-01	8.670760179286e-05	
-9.370000000000e-01	-9.370000000000e-01	0.000000000000e+00	-9.496107275613e-01	9.959770363052e-05	
-9.360000000000e-01	-9.360000000000e-01	0.000000000000e+00	-9.495517065145e-01	1.107539422698e-04	
-9.350000000000e-01	-9.350000000000e-01	0.000000000000e+00	-9.494929678161e-01	1.207396011051e-04	
-9.340000000000e-01	-9.340000000000e-01	0.000000000000e+00	-9.494344072216e-01	1.298717052000e-04	
-9.330000000000e-01	-9.330000000000e-01	0.000000000000e+00	-9.493759588075e-01	1.383486869761e-04	
-9.320000000000e-01	-9.320000000000e-01	0.000000000000e+00	-9.493175777722e-01	1.463040803954e-04	
-9.310000000000e-01	-9.310000000000e-01	0.000000000000e+00	-9.492592320224e-01	1.538326152959e-04	
-9.300000000000e-01	-9.300000000000e-01	0.000000000000e+00	-9.492008976219e-01	1.610042527581e-04	
-9.290000000000e-01	-9.290000000000e-01	0.000000000000e+00	-9.491425561375e-01	1.678723274408e-04	
-9.280000000000e-01	-9.280000000000e-01	0.000000000000e+00	-9.490841929983e-01	1.744785571474e-04	
-9.270000000000e-01	-9.270000000000e-01	0.000000000000e+00	-9.490257964333e-01	1.808562735641e-04	
-9.260000000000e-01	-9.260000000000e-01	0.000000000000e+00	-9.489673567563e-01	1.870325878669e-04	
-9.250000000000e-01	-9.250000000000e-01	0.000000000000e+00	-9.489088658687e-01	1.930298899924e-04	
-9.240000000000e-01	-9.240000000000e-01	0.000000000000e+00	-9.488503169051e-01	1.988669154407e-04	
-9.230000000000e-01	-9.230000000000e-01	0.000000000000e+00	-9.487917039735e-01	2.045595224614e-04	
-9.220000000000e-01	-9.220000000000e-01	0.000000000000e+00	-9.487330219623e-01	2.101212699678e-04	
-9.210000000000e-01	-9.210000000000e-01	0.000000000000e+00	-9.486742663928e-01	2.155638550717e-04	
-9.200000000000e-01	-9.200000000000e-01	0.000000000000e+00	-9.486154333065e-01	2.208974496493e-04	
-9.190000000000e-01	-9.190000000000e-01	0.000000000000e+00	-9.485565191761e-01	2.261309629380e-04	
-9.180000000000e-01	-9.180000000000e-01	0.000000000000e+00	-9.484975208350e-01	2.312722490410e-04	
-9.170000000000e-01	-9.170000000000e-01	0.000000000000e+00	-9.484384354218e-01	2.363282727915e-04	
-9.160000000000e-01	-9.160000000000e-01	0.000000000000e+00	-9.483792603337e-01	2.413052437188e-04	
-9.150000000000e-01	-9.150000000000e-01	0.000000000000e+00	-9.483199931902e-01	2.462087252805e-04	
-9.140000000000e-01	-9.140000000000e-01	0.000000000000e+00	-9.482606318016e-01	2.510437247033e-04	
-9.130000000000e-01	-9.130000000000e-01	0.000000000000e+00	-9.482011741439e-01	2.558147674655e-04	
-9.120000000000e-01	-9.120000000000e-01	0.000000000000e+00	-9.481416183375e-01	2.605259595001e-04	
-9.110000000000e-01	-9.110000000000e-01	0.000000000000e+00	-9.480819626291e-01	2.651810394986e-04	
-9.100000000000e-01	-9.100000000000e-01	0.000000000000e+00	-9.480222053760e-01	2.697834231664e-04	
-9.090000000000e-01	-9.090000000000e-01	0.000000000000e+00	-9.479623450340e-01	2.743362408886e-04	
-9.080000000000e-01	-9.080000000000e-01	0.000000000000e+00	-9.479023801454e-01	2.788423699633e-04	
-9.070000000000e-01	-9.070000000000e-01	0.000000000000e+00	-9.478423093296e-01	2.833044623251e-04	
-9.060000000000e-01	-9.060000000000e-01	0.000000000000e+00	-9.477821312752e-01	2.877249685063e-04	
-9.050000000000e-01	-9.050000000000e-01	0.000000000000e+00	-9.477218447322e-01	2.921061584363e-04	
-9.040000000000e-01	-9.040000000000e-01	0.000000000000e+00	-9.476614485059e-01	2.964501395759e-04	
-9.030000000000e-01	-9.030000000000e-01	0.000000000000e+00	-9.476009414513e-01	3.007588727881e-04	
-9.020000000000e-01	-9.020000000000e-01	0.000000000000e+00	-9.475403224682e-01	3.050341862816e-04	
-9.010000000000e-01	-9.010000000000e-01	0.000000000000e+00	-9.474795904971e-01	3.092777879043e-04	
-9.000000000000e-01	-9.000000000000e-01	0.000000000000e+00	-9.474187445150e-01	3.134912760177e-04	
-8.990000000000e-01	-8.990000000000e-01	0.000000000000e+00	-9.473577835323e-01	3.176761491487e-04	
-8.980000000000e-01	-8.980000000000e-01	0.000000000000e+00	-9.472967065896e-01	3.218338145788e-04	
-8.970000000000e-01	-8.970000000000e-01	0.000000000000e+00	-9.472355127549e-01	3.259655960138e-04	
-8.960000000000e-01	-8.960000000000e-01	0.000000000000e+00	-9.471742011214e-01	3.300727404477e-04	
-8.950000000000e-01	-8.950000000000e-01	0.000000000000e+00	-9.471127708054e-01	3.341564243240e-04	
-8.940000000000e-01	-8.940000000000e-01	0.000000000000e+00	-9.470512209437e-01	3.382177590785e-04	
-8.930000000000e-01	-8.930000000000e-01	0.000000000000e+00	-9.469895506926e-01	3.422577961390e-04	
-8.920000000000e-01	-8.920000000000e-01	0.000000000000e+00	-9.469277592256e-01	3.462775314443e-04	
-8.910000000000e-01	-8.910000000000e-01	0.000000000000e+00	-9.468658457325e-01	3.502779095391e-04	
-8.900000000000e-01	-8.900000000000e-01	0.000000000000e+00	-9.468038094177e-01	3.542598272906e-04	
-8.890000000000e-01	-8.890000000000e-01	0.000000000000e+00	-9.467416494989e-01	3.582241372702e-04	
-8.880000000000e-01	-8.880000000000e-01	0.000000000000e+00	-9.466793652065e-01	3.621716508361e-04	
-8.870000000000e-01	-8.870000000000e-01	0.000000000000e+00	-9.466169557820e-01	3.661031409486e-04	
-8.860000000000e-01	-8.860000000000e-01	0.000000000000e+00	-9.465544204773e-01	3.700193447453e-04	
-8.850000000000e-01	-8.850000000000e-01	0.000000000000e+00	-9.464917585540e-01	3.739209659022e-04	
-8.840000000000e-01	-8.840000000000e-01	0.000000000000e+00	-9.464289692823e-01	3.778086768011e-04	
-8.830000000000e-01	-8.830000000000e-01	0.000000000000e+00	-9.463660519404e-01	3.816831205231e-04	
-8.820000000000e-01	-8.820000000000e-01	0.000000000000e+00	-9.463030058140e-01	3.855449126853e-04	
-8.810000000000e-01	-8.810000000000e-01	0.000000000000e+00	-9.462398301952e-01	3.893946431349e-04	
-8.800000000000e-01	-8.800000000000e-01	0.000000000000e+00	-9.461765243825e-01	3.932328775158e-04	
-8.790000000000e-01	-8.790000000000e-01	0.000000000000e+00	-9.461130876799e-01	3.970601587176e-04	
-8.780000000000e-01	-8.780000000000e-01	0.000000000000e+00	-9.460495193964e-01	4.008770082197e-04	
-8.770000000000e-01	-8.770000000000e-01	0.000000000000e+00	-9.459858188458e-01	4.046839273388e-04	
-8.760000000000e-01	-8.760000000000e-01	0.000000000000e+00	-9.459219853459e-01	4.084813983886e-04	
-8.750000000000e-01	-8.750000000000e-01	0.000000000000e+00	-9.458580182183e-01	4.122698857605e-04	
-8.740000000000e-01	-8.740000000000e-01	0.000000000000e+00	-9.457939167879e-01	4.160498369307e-04	
-8.730000000000e-01	-8.730000000000e-01	0.000000000000e+00	-9.457296803830e-01	4.198216834014e-04	
-8.720000000000e-01	-8.720000000000e-01	0.000000000000e+00	-9.456653083340e-01	4.235858415811e-04	
-8.710000000000e-01	-8.710000000000e-01	0.000000000000e+00	-9.456007999741e-01	4.273427136089e-04	
-8.700000000000e-01	-8.700000000000e-01	0.000000000000e+00	-9.455361546386e-01	4.310926881289e-04	
-8.690000000000e-01	-8.690000000000e-01	0.000000000000e+00	-9.454713716642e-01	4.348361410171e-04	
-8.680000000000e-01	-8.680000000000e-01	0.000000000000e+00	-9.454064503894e-01	4.385734360665e-04	
-8.670000000000e-01	-8.670000000000e-01	0.000000000000e+00	-9.453413901541e-01	4.423049256324e-04	
-8.660000000000e-01	-8.660000000000e-01	0.000000000000e+00	-9.452761902988e-01	4.460309512424e-04	
-8.650000000000e-01	-8.650000000000e-01	0.000000000000e+00	-9.452108501653e-01	4.497518441739e-04	
-8.640000000000e-01	-8.640000000000e-01	0.000000000000e+00	-9.451453690955e-01	4.534679260009e-04	
-8.630000000000e-01	-8.630000000000e-01	0.000000000000e+00	-9.450797464320e-01	4.571795091140e-04	
-8.620000000000e-01	-8.620000000000e-01	0.000000000000e+00	-9.450139815176e-01	4.608868972153e-04	
-8.610000000000e-01	-8.610000000000e-01	0.000000000000e+00	-9.449480736948e-01	4.645903857902e-04	
-8.600000000000e-01	-8.600000000000e-01	0.000000000000e+00	-9.448820223061e-01	4.682902625588e-04	
-8.590000000000e-01	-8.590000000000e-01	0.000000000000e+00	-9.448158266937e-01	4.719868079085e-04	
-8.580000000000e-01	-8.580000000000e-01	0.000000000000e+00	-9.447494861992e-01	4.756802953088e-04	
-8.570000000000e-01	-8.570000000000e-01	0.000000000000e+00	-9.446830001635e-01	4.793709917119e-04	
-8.560000000000e-01	-8.560000000000e-01	0.000000000000e+00	-9.446163679265e-01	4.830591579388e-04	
-8.550000000000e-01	-8.550000000000e-01	0.000000000000e+00	-9.445495888274e-01	4.867450490536e-04	
-8.540000000000e-01	-8.540000000000e-01	0.000000000000e+00	-9.444826622040e-01	4.904289147264e-04	
-8.530000000000e-01	-8.530000000000e-01	0.000000000000e+00	-9.444155873929e-01	4.941109995878e-04	
-8.520000000000e-01	-8.520000000000e-01	0.000000000000e+00	-9.443483637293e-01	4.977915435748e-04	
-8.510000000000e-01	-8.510000000000e-01	0.000000000000e+00	-9.442809905468e-01	5.014707822698e-04	
-8.500000000000e-01	-8.500000000000e-01	0.000000000000e+00	-9.442134671772e-01	5.051489472346e-04	
-8.490000000000e-01	-8.490000000000e-01	0.000000000000e+00	-9.441457929508e-01	5.088262663406e-04	
-8.480000000000e-01	-8.480000000000e-01	0.000000000000e+00	-9.440779671955e-01	5.125029640946e-04	
-8.470000000000e-01	-8.470000000000e-01	0.000000000000e+00	-9.440099892373e-01	5.161792619647e-04	
-8.460000000000e-01	-8.460000000000e-01	0.000000000000e+00	-9.439418584002e-01	5.198553787046e-04	
-8.450000000000e-01	-8.450000000000e-01	0.000000000000e+00	-9.438735740055e-01	5.235315306787e-04	
-8.440000000000e-01	-8.440000000000e-01	0.000000000000e+00	-9.438051353723e-01	5.272079321902e-04	
-8.430000000000e-01	-8.430000000000e-01	0.000000000000e+00	-9.437365418169e-01	5.308847958111e-04	
-8.420000000000e-01	-8.420000000000e-01	0.000000000000e+00	-9.436677926531e-01	5.345623327184e-04	
-8.410000000000e-01	-8.410000000000e-01	0.000000000000e+00	-9.435988871918e-01	5.382407530349e-04	
-8.400000000000e-01	-8.400000000000e-01	0.000000000000e+00	-9.435298247408e-01	5.419202661790e-04	
-8.390000000000e-01	-8.390000000000e-01	0.000000000000e+00	-9.434606046050e-01	5.456010812224e-04	
-8.380000000000e-01	-8.380000000000e-01	0.000000000000e+00	-9.433912260859e-01	5.492834072588e-04	
-8.370000000000e-01	-8.370000000000e-01	0.000000000000e+00	-9.433216884817e-01	5.529674537850e-04	
-8.360000000000e-01	-8.360000000000e-01	0.000000000000e+00	-9.432519910873e-01	5.566534310965e-04	
-8.350000000000e-01	-8.350000000000e-01	0.000000000000e+00	-9.431821331937e-01	5.603415506984e-04	
-8.340000000000e-01	-8.340000000000e-01	0.000000000000e+00	-9.431121140884e-01	5.640320257351e-04	
-8.330000000000e-01	-8.330000000000e-01	0.000000000000e+00	-9.430419330546e-01	5.677250714402e-04	
-8.320000000000e-01	-8.320000000000e-01	0.000000000000e+00	-9.429715893720e-01	5.714209056096e-04	
-8.310000000000e-01	-8.310000000000e-01	0.000000000000e+00	-9.429010823155e-01	5.751197491000e-04	
-8.300000000000e-01	-8.300000000000e-01	0.000000000000e+00	-9.428304111562e-01	5.788218263557e-04	
-8.290000000000e-01	-8.290000000000e-01	0.000000000000e+00	-9.427595751601e-01	5.825273659676e-04	
-8.280000000000e-01	-8.280000000000e-01	0.000000000000e+00	-9.426885735889e-01	5.862366012675e-04	
-8.270000000000e-01	-8.270000000000e-01	0.000000000000e+00	-9.426174056993e-01	5.899497709610e-04	
-8.260000000000e-01	-8.260000000000e-01	0.000000000000e+00	-9.425460707427e-01	5.936671198045e-04	
-8.250000000000e-01	-8.250000000000e-01	0.000000000000e+00	-9.424745679656e-01	5.973888993308e-04	
-8.240000000000e-01	-8.240000000000e-01	0.000000000000e+00	-9.424028966086e-01	6.011153686273e-04	
-8.230000000000e-01	-8.230000000000e-01	0.000000000000e+00	-9.423310559067e-01	6.048467951754e-04	
-8.220000000000e-01	-8.220000000000e-01	0.000000000000e+00	-9.422590450891e-01	6.085834557550e-04	
-8.210000000000e-01	-8.210000000000e-01	0.000000000000e+00	-9.421868633786e-01	6.123256374241e-04	
-8.200000000000e-01	-8.200000000000e-01	0.000000000000e+00	-9.421145099914e-01	6.160736385798e-04	
-8.190000000000e-01	-8.190000000000e-01	0.000000000000e+00	-9.420419841370e-01	6.198277701118e-04	
-8.180000000000e-01	-8.180000000000e-01	0.000000000000e+00	-9.419692850178e-01	6.235883566593e-04	
-8.170000000000e-01	-8.170000000000e-01	0.000000000000e+00	-9.418964118287e-01	6.273557379822e-04	
-8.160000000000e-01	-8.160000000000e-01	0.000000000000e+00	-9.418233637567e-01	6.311302704617e-04	
-8.150000000000e-01	-8.150000000000e-01	0.000000000000e+00	-9.417501399806e-01	6.349123287466e-04	
-8.140000000000e-01	-8.140000000000e-01	0.000000000000e+00	-9.416767396703e-01	6.387023075631e-04	
-8.130000000000e-01	-8.130000000000e-01	0.000000000000e+00	-9.416031619869e-01	6.425006237084e-04	
-8.120000000000e-01	-8.120000000000e-01	0.000000000000e+00	-9.415294060815e-01	6.463077182543e-04	
-8.110000000000e-01	-8.110000000000e-01	0.000000000000e+00	-9.414554710948e-01	6.501240589872e-04	
-8.100000000000e-01	-8.100000000000e-01	0.000000000000e+00	-9.413813561569e-01	6.539501431178e-04	
-8.090000000000e-01	-8.090000000000e-01	0.000000000000e+00	-9.413070603861e-01	6.577865002982e-04	
-8.080000000000e-01	-8.080000000000e-01	0.000000000000e+00	-9.412325828880e-01	6.616336959909e-04	
-8.070000000000e-01	-8.070000000000e-01	0.000000000000e+00	-9.411579227552e-01	6.654923352419e-04	
-8.060000000000e-01	-8.060000000000e-01	0.000000000000e+00	-9.410830790658e-01	6.693630669184e-04	
-8.050000000000e-01	-8.050000000000e-01	0.000000000000e+00	-9.410080508826e-01	6.732465884843e-04	
-8.040000000000e-01	-8.040000000000e-01	0.000000000000e+00	-9.409328372516e-01	6.771436513992e-04	
-8.030000000000e-01	-8.030000000000e-01	0.000000000000e+00	-9.408574372008e-01	6.810550672447e-04	
-8.020000000000e-01	-8.020000000000e-01	0.000000000000e+00	-9.407818497384e-01	6.849817146992e-04	
-8.010000000000e-01	-8.010000000000e-01	0.000000000000e+00	-9.407060738511e-01	6.889245475127e-04	
-8.000000000000e-01	-8.000000000000e-01	0.000000000000e+00	-9.406301085022e-01	6.928846036599e-04	
-7.990000000000e-01	-7.990000000000e-01	0.000000000000e+00	-9.405539526286e-01	6.968630158935e-04	
-7.980000000000e-01	-7.980000000000e-01	0.000000000000e+00	-9.404776051387e-01	7.008610239667e-04	
-7.970000000000e-01	-7.970000000000e-01	0.000000000000e+00	-9.404010649086e-01	7.048799888598e-04	
-7.960000000000e-01	-7.960000000000e-01	0.000000000000e+00	-9.403243307785e-01	7.089214094275e-04	
-7.950000000000e-01	-7.950000000000e-01	0.000000000000e+00	-9.402474015485e-01	7.129869419875e-04	
-7.940000000000e-01	-7.940000000000e-01	0.000000000000e+00	-9.401702759728e-01	7.170784235105e-04	
-7.930000000000e-01	-7.930000000000e-01	0.000000000000e+00	-9.400929527537e-01	7.211978992552e-04	
-7.920000000000e-01	-7.920000000000e-01	0.000000000000e+00	-9.400154305339e-01	7.253476559303e-04	
-7.910000000000e-01	-7.910000000000e-01	0.000000000000e+00	-9.399377078876e-01	7.295302617958e-04	
-7.900000000000e-01	-7.900000000000e-01	0.000000000000e+00	-9.398597833088e-01	7.337486155593e-04	
-7.890000000000e-01	-7.890000000000e-01	0.000000000000e+00	-9.397816551980e-01	7.380060065412e-04	
-7.880000000000e-01	-7.880000000000e-01	0.000000000000e+00	-9.397033218446e-01	7.423061894418e-04	
-7.870000000000e-01	-7.870000000000e-01	0.000000000000e+00	-9.396247814057e-01	7.466534782834e-04	
-7.860000000000e-01	-7.860000000000e-01	0.000000000000e+00	-9.395460318783e-01	7.510528658792e-04	
-7.850000000000e-01	-7.850000000000e-01	0.000000000000e+00	-9.394670710640e-01	7.555101778369e-04	
-7.840000000000e-01	-7.840000000000e-01	0.000000000000e+00	-9.393878965219e-01	7.600322741024e-04	
-7.830000000000e-01	-7.830000000000e-01	0.000000000000e+00	-9.393085055073e-01	7.646273172645e-04	
-7.820000000000e-01	-7.820000000000e-01	0.000000000000e+00	-9.392288948863e-01	7.693051367378e-04	
-7.810000000000e-01	-7.810000000000e-01	0.000000000000e+00	-9.391490610187e-01	7.740777342358e-04	
-7.800000000000e-01	-7.800000000000e-01	0.000000000000e+00	-9.390689995901e-01	7.789600037348e-04	
-7.790000000000e-01	-7.790000000000e-01	0.000000000000e+00	-9.389887053647e-01	7.839707886066e-04	
-7.780000000000e-01	-7.780000000000e-01	0.000000000000e+00	-9.389081718085e-01	7.891344911286e-04	
-7.770000000000e-01	-7.770000000000e-01	0.000000000000e+00	-9.388273904876e-01	7.944836333391e-04	
-7.760000000000e-01	-7.760000000000e-01	0.000000000000e+00	-9.387463500554e-01	8.000631606848e-04	
-7.750000000000e-01	-7.750000000000e-01	0.000000000000e+00	-9.386650344216e-01	8.059381987814e-04	
