----------------------------------------------------------------------------------
dim_{Spin} = 2 ,
dim_{Lat} = 2 ,
N = ( 128 x 128 ) ,
T = 0.000000000000e+00 ,
delta_T = 5.000000000000e-02 ,
J = ( 1.000000000000e+00 , 1.000000000000e+00 ) ,
sigma_J = ( 0.000000000000e+00 , 0.000000000000e+00 ) ,
<J_{ij}> = ( 0.000000000000e+00 , 0.000000000000e+00 ) ,
h = ( 0.000000000000e+00 , 0.000000000000e+00 ) ,
sigma_h = ( 1.000000000000e+00 , 0.000000000000e+00 ) ,
<h_i> = ( -2.326736468909e-03 , 0.000000000000e+00 ) ,
order = ( -1.000000000000e+00 , 0.000000000000e+00 ) ,
order_field = 0 ,
order_random = 1 ,
Thermalizing-MCS = 128000 ,
Averaging-MCS = 12800 ,
hysteresis-MCS/step = 1, 
del_h = range_h x 1.000000000000e-03 ,
delta_{phi} = 1.000000000000e-04 ,
==================================================================================
h[0]	h[0]	h[1]	<m[0]>	<m[1]>	
----------------------------------------------------------------------------------
----------------------------------------------------------------------------------
Updating all sites simultaneously.. 
----------------------------------------------------------------------------------
----------------------------------------------------------------------------------

order = ({-1.000000-->1.000000,0.000000}, 0, 1)
----------------------------------------------------------------------------------
-1.164534844476e+01	-1.164534844476e+01	0.000000000000e+00	-1.000000000000e+00	1.363819798424e-27	
-1.163348963779e+01	-1.163348963779e+01	0.000000000000e+00	-1.000000000000e+00	3.517777032159e-28	
-1.162163083082e+01	-1.162163083082e+01	0.000000000000e+00	-1.000000000000e+00	9.079601147286e-29	
-1.160977202385e+01	-1.160977202385e+01	0.000000000000e+00	-1.000000000000e+00	2.345701782040e-29	
-1.159791321688e+01	-1.159791321688e+01	0.000000000000e+00	-1.000000000000e+00	6.064147732149e-30	
-1.158605440991e+01	-1.158605440991e+01	0.000000000000e+00	-1.000000000000e+00	1.569172713620e-30	
-1.157419560294e+01	-1.157419560294e+01	0.000000000000e+00	-1.000000000000e+00	4.063186655586e-31	
-1.156233679597e+01	-1.156233679597e+01	0.000000000000e+00	-1.000000000000e+00	1.053084149184e-31	
-1.155047798900e+01	-1.155047798900e+01	0.000000000000e+00	-1.000000000000e+00	2.731232716988e-32	
-1.153861918203e+01	-1.153861918203e+01	0.000000000000e+00	-1.000000000000e+00	7.090075030964e-33	
-1.152676037506e+01	-1.152676037506e+01	0.000000000000e+00	-1.000000000000e+00	1.841817665221e-33	
-1.151490156809e+01	-1.151490156809e+01	0.000000000000e+00	-1.000000000000e+00	4.788893419727e-34	
-1.150304276112e+01	-1.150304276112e+01	0.000000000000e+00	-1.000000000000e+00	1.246039271613e-34	
-1.149118395415e+01	-1.149118395415e+01	0.000000000000e+00	-1.000000000000e+00	3.245019784118e-35	
-1.147932514718e+01	-1.147932514718e+01	0.000000000000e+00	-1.000000000000e+00	8.456979174878e-36	
-1.146746634021e+01	-1.146746634021e+01	0.000000000000e+00	-1.000000000000e+00	2.205965391233e-36	
-1.145560753324e+01	-1.145560753324e+01	0.000000000000e+00	-1.000000000000e+00	5.758356826193e-37	
-1.144374872627e+01	-1.144374872627e+01	0.000000000000e+00	-1.000000000000e+00	1.504459875014e-37	
-1.143188991930e+01	-1.143188991930e+01	0.000000000000e+00	-1.000000000000e+00	3.933535572362e-38	
-1.142003111233e+01	-1.142003111233e+01	0.000000000000e+00	-1.000000000000e+00	1.029353519420e-38	
-1.140817230536e+01	-1.140817230536e+01	0.000000000000e+00	-1.000000000000e+00	2.695691963133e-39	
-1.139631349839e+01	-1.139631349839e+01	0.000000000000e+00	-1.000000000000e+00	7.065648716639e-40	
-1.138445469142e+01	-1.138445469142e+01	0.000000000000e+00	-1.000000000000e+00	1.853367947697e-40	
-1.137259588445e+01	-1.137259588445e+01	0.000000000000e+00	-1.000000000000e+00	4.865692222412e-41	
-1.136073707748e+01	-1.136073707748e+01	0.000000000000e+00	-1.000000000000e+00	1.278376595724e-41	
-1.134887827051e+01	-1.134887827051e+01	0.000000000000e+00	-1.000000000000e+00	3.361583739982e-42	
-1.133701946354e+01	-1.133701946354e+01	0.000000000000e+00	-1.000000000000e+00	8.846334798862e-43	
-1.132516065657e+01	-1.132516065657e+01	0.000000000000e+00	-1.000000000000e+00	2.329976726645e-43	
-1.131330184960e+01	-1.131330184960e+01	0.000000000000e+00	-1.000000000000e+00	6.141535784056e-44	
-1.130144304263e+01	-1.130144304263e+01	0.000000000000e+00	-1.000000000000e+00	1.620202343340e-44	
-1.128958423566e+01	-1.128958423566e+01	0.000000000000e+00	-1.000000000000e+00	4.277611584907e-45	
-1.127772542869e+01	-1.127772542869e+01	0.000000000000e+00	-1.000000000000e+00	1.130312838937e-45	
-1.126586662172e+01	-1.126586662172e+01	0.000000000000e+00	-1.000000000000e+00	2.989084390444e-46	
-1.125400781475e+01	-1.125400781475e+01	0.000000000000e+00	-1.000000000000e+00	7.911184881575e-47	
-1.124214900778e+01	-1.124214900778e+01	0.000000000000e+00	-1.000000000000e+00	2.095507534782e-47	
-1.123029020081e+01	-1.123029020081e+01	0.000000000000e+00	-1.000000000000e+00	5.555199241688e-48	
-1.121843139384e+01	-1.121843139384e+01	0.000000000000e+00	-1.000000000000e+00	1.473860151429e-48	
-1.120657258687e+01	-1.120657258687e+01	0.000000000000e+00	-1.000000000000e+00	3.913584976054e-49	
-1.119471377990e+01	-1.119471377990e+01	0.000000000000e+00	-1.000000000000e+00	1.040018661421e-49	
-1.118285497293e+01	-1.118285497293e+01	0.000000000000e+00	-1.000000000000e+00	2.766105450590e-50	
-1.117099616596e+01	-1.117099616596e+01	0.000000000000e+00	-1.000000000000e+00	7.362844360453e-51	
-1.115913735899e+01	-1.115913735899e+01	0.000000000000e+00	-1.000000000000e+00	1.961477674201e-51	
-1.114727855202e+01	-1.114727855202e+01	0.000000000000e+00	-1.000000000000e+00	5.229637576442e-52	
-1.113541974505e+01	-1.113541974505e+01	0.000000000000e+00	-1.000000000000e+00	1.395470104485e-52	
-1.112356093807e+01	-1.112356093807e+01	0.000000000000e+00	-1.000000000000e+00	3.726669862094e-53	
-1.111170213110e+01	-1.111170213110e+01	0.000000000000e+00	-1.000000000000e+00	9.960522349499e-54	
-1.109984332413e+01	-1.109984332413e+01	0.000000000000e+00	-1.000000000000e+00	2.664375915442e-54	
-1.108798451716e+01	-1.108798451716e+01	0.000000000000e+00	-1.000000000000e+00	7.132963476654e-55	
-1.107612571019e+01	-1.107612571019e+01	0.000000000000e+00	-1.000000000000e+00	1.911160843826e-55	
-1.106426690322e+01	-1.106426690322e+01	0.000000000000e+00	-1.000000000000e+00	5.124908466201e-56	
-1.105240809625e+01	-1.105240809625e+01	0.000000000000e+00	-1.000000000000e+00	1.375396997020e-56	
-1.104054928928e+01	-1.104054928928e+01	0.000000000000e+00	-1.000000000000e+00	3.694301951272e-57	
-1.102869048231e+01	-1.102869048231e+01	0.000000000000e+00	-1.000000000000e+00	9.930930611901e-58	
-1.101683167534e+01	-1.101683167534e+01	0.000000000000e+00	-1.000000000000e+00	2.671842070399e-58	
-1.100497286837e+01	-1.100497286837e+01	0.000000000000e+00	-1.000000000000e+00	7.194238535768e-59	
-1.099311406140e+01	-1.099311406140e+01	0.000000000000e+00	-1.000000000000e+00	1.938756510337e-59	
-1.098125525443e+01	-1.098125525443e+01	0.000000000000e+00	-1.000000000000e+00	5.228952713177e-60	
-1.096939644746e+01	-1.096939644746e+01	0.000000000000e+00	-1.000000000000e+00	1.411470594249e-60	
-1.095753764049e+01	-1.095753764049e+01	0.000000000000e+00	-1.000000000000e+00	3.813129827069e-61	
-1.094567883352e+01	-1.094567883352e+01	0.000000000000e+00	-1.000000000000e+00	1.030999576645e-61	
-1.093382002655e+01	-1.093382002655e+01	0.000000000000e+00	-1.000000000000e+00	2.789892598522e-62	
-1.092196121958e+01	-1.092196121958e+01	0.000000000000e+00	-1.000000000000e+00	7.555883422116e-63	
-1.091010241261e+01	-1.091010241261e+01	0.000000000000e+00	-1.000000000000e+00	2.048021099659e-63	
-1.089824360564e+01	-1.089824360564e+01	0.000000000000e+00	-1.000000000000e+00	5.555896656688e-64	
-1.088638479867e+01	-1.088638479867e+01	0.000000000000e+00	-1.000000000000e+00	1.508427593083e-64	
-1.087452599170e+01	-1.087452599170e+01	0.000000000000e+00	-1.000000000000e+00	4.098899526208e-65	
-1.086266718473e+01	-1.086266718473e+01	0.000000000000e+00	-1.000000000000e+00	1.114704297423e-65	
-1.085080837776e+01	-1.085080837776e+01	0.000000000000e+00	-1.000000000000e+00	3.034077438238e-66	
-1.083894957079e+01	-1.083894957079e+01	0.000000000000e+00	-1.000000000000e+00	8.264986144744e-67	
-1.082709076382e+01	-1.082709076382e+01	0.000000000000e+00	-1.000000000000e+00	2.253379866606e-67	
-1.081523195685e+01	-1.081523195685e+01	0.000000000000e+00	-1.000000000000e+00	6.148567261174e-68	
-1.080337314988e+01	-1.080337314988e+01	0.000000000000e+00	-1.000000000000e+00	1.679162088750e-68	
-1.079151434291e+01	-1.079151434291e+01	0.000000000000e+00	-1.000000000000e+00	4.589413434329e-69	
-1.077965553594e+01	-1.077965553594e+01	0.000000000000e+00	-1.000000000000e+00	1.255461531031e-69	
-1.076779672897e+01	-1.076779672897e+01	0.000000000000e+00	-1.000000000000e+00	3.437114655821e-70	
-1.075593792200e+01	-1.075593792200e+01	0.000000000000e+00	-1.000000000000e+00	9.418221713377e-71	
-1.074407911503e+01	-1.074407911503e+01	0.000000000000e+00	-1.000000000000e+00	2.582775042340e-71	
-1.073222030806e+01	-1.073222030806e+01	0.000000000000e+00	-1.000000000000e+00	7.089102683698e-72	
-1.072036150109e+01	-1.072036150109e+01	0.000000000000e+00	-1.000000000000e+00	1.947318650701e-72	
-1.070850269412e+01	-1.070850269412e+01	0.000000000000e+00	-1.000000000000e+00	5.353929432517e-73	
-1.069664388715e+01	-1.069664388715e+01	0.000000000000e+00	-1.000000000000e+00	1.473151856516e-73	
-1.068478508018e+01	-1.068478508018e+01	0.000000000000e+00	-1.000000000000e+00	4.057095333481e-74	
-1.067292627321e+01	-1.067292627321e+01	0.000000000000e+00	-1.000000000000e+00	1.118201958690e-74	
-1.066106746624e+01	-1.066106746624e+01	0.000000000000e+00	-1.000000000000e+00	3.084758490210e-75	
-1.064920865927e+01	-1.064920865927e+01	0.000000000000e+00	-1.000000000000e+00	8.516426780695e-76	
-1.063734985230e+01	-1.063734985230e+01	0.000000000000e+00	-1.000000000000e+00	2.353383552037e-76	
-1.062549104533e+01	-1.062549104533e+01	0.000000000000e+00	-1.000000000000e+00	6.508205184483e-77	
-1.061363223835e+01	-1.061363223835e+01	0.000000000000e+00	-1.000000000000e+00	1.801490885260e-77	
-1.060177343138e+01	-1.060177343138e+01	0.000000000000e+00	-1.000000000000e+00	4.990383663450e-78	
-1.058991462441e+01	-1.058991462441e+01	0.000000000000e+00	-1.000000000000e+00	1.383698493010e-78	
-1.057805581744e+01	-1.057805581744e+01	0.000000000000e+00	-1.000000000000e+00	3.839527276064e-79	
-1.056619701047e+01	-1.056619701047e+01	0.000000000000e+00	-1.000000000000e+00	1.066407420255e-79	
-1.055433820350e+01	-1.055433820350e+01	0.000000000000e+00	-1.000000000000e+00	2.964114375387e-80	
-1.054247939653e+01	-1.054247939653e+01	0.000000000000e+00	-1.000000000000e+00	8.246684931662e-81	
-1.053062058956e+01	-1.053062058956e+01	0.000000000000e+00	-1.000000000000e+00	2.296084188157e-81	
-1.051876178259e+01	-1.051876178259e+01	0.000000000000e+00	-1.000000000000e+00	6.399005401341e-82	
-1.050690297562e+01	-1.050690297562e+01	0.000000000000e+00	-1.000000000000e+00	1.784672750682e-82	
-1.049504416865e+01	-1.049504416865e+01	0.000000000000e+00	-1.000000000000e+00	4.982240315320e-83	
-1.048318536168e+01	-1.048318536168e+01	0.000000000000e+00	-1.000000000000e+00	1.391905051053e-83	
-1.047132655471e+01	-1.047132655471e+01	0.000000000000e+00	-1.000000000000e+00	3.892407418382e-84	
-1.045946774774e+01	-1.045946774774e+01	0.000000000000e+00	-1.000000000000e+00	1.089289143227e-84	
-1.044760894077e+01	-1.044760894077e+01	0.000000000000e+00	-1.000000000000e+00	3.051375501437e-85	
-1.043575013380e+01	-1.043575013380e+01	0.000000000000e+00	-1.000000000000e+00	8.553849642672e-86	
-1.042389132683e+01	-1.042389132683e+01	0.000000000000e+00	-1.000000000000e+00	2.400264459220e-86	
-1.041203251986e+01	-1.041203251986e+01	0.000000000000e+00	-1.000000000000e+00	6.740114311913e-87	
-1.040017371289e+01	-1.040017371289e+01	0.000000000000e+00	-1.000000000000e+00	1.894571309895e-87	
-1.038831490592e+01	-1.038831490592e+01	0.000000000000e+00	-1.000000000000e+00	5.329205651812e-88	
-1.037645609895e+01	-1.037645609895e+01	0.000000000000e+00	-1.000000000000e+00	1.500560812947e-88	
-1.036459729198e+01	-1.036459729198e+01	0.000000000000e+00	-1.000000000000e+00	4.228142667305e-89	
-1.035273848501e+01	-1.035273848501e+01	0.000000000000e+00	-1.000000000000e+00	1.192585162096e-89	
-1.034087967804e+01	-1.034087967804e+01	0.000000000000e+00	-1.000000000000e+00	3.366131698893e-90	
-1.032902087107e+01	-1.032902087107e+01	0.000000000000e+00	-1.000000000000e+00	9.510880984420e-91	
-1.031716206410e+01	-1.031716206410e+01	0.000000000000e+00	-1.000000000000e+00	2.689114455803e-91	
-1.030530325713e+01	-1.030530325713e+01	0.000000000000e+00	-1.000000000000e+00	7.611145754282e-92	
-1.029344445016e+01	-1.029344445016e+01	0.000000000000e+00	-1.000000000000e+00	2.155691421740e-92	
-1.028158564319e+01	-1.028158564319e+01	0.000000000000e+00	-1.000000000000e+00	6.111948585073e-93	
-1.026972683622e+01	-1.026972683622e+01	0.000000000000e+00	-1.000000000000e+00	1.734065289957e-93	
-1.025786802925e+01	-1.025786802925e+01	0.000000000000e+00	-1.000000000000e+00	4.925066927380e-94	
-1.024600922228e+01	-1.024600922228e+01	0.000000000000e+00	-1.000000000000e+00	1.399742919351e-94	
-1.023415041531e+01	-1.023415041531e+01	0.000000000000e+00	-1.000000000000e+00	3.982445258439e-95	
-1.022229160834e+01	-1.022229160834e+01	0.000000000000e+00	-1.000000000000e+00	1.133802854647e-95	
-1.021043280137e+01	-1.021043280137e+01	0.000000000000e+00	-1.000000000000e+00	3.231433207974e-96	
-1.019857399440e+01	-1.019857399440e+01	0.000000000000e+00	-1.000000000000e+00	9.215856629848e-97	
-1.018671518743e+01	-1.018671518743e+01	0.000000000000e+00	-1.000000000000e+00	2.631180934703e-97	
-1.017485638046e+01	-1.017485638046e+01	0.000000000000e+00	-1.000000000000e+00	7.517012082689e-98	
-1.016299757349e+01	-1.016299757349e+01	0.000000000000e+00	-1.000000000000e+00	2.149903113622e-98	
-1.015113876652e+01	-1.015113876652e+01	0.000000000000e+00	-1.000000000000e+00	6.152741271048e-99	
-1.013927995955e+01	-1.013927995955e+01	0.000000000000e+00	-1.000000000000e+00	1.762796609955e-99	
-1.012742115258e+01	-1.012742115258e+01	0.000000000000e+00	-1.000000000000e+00	5.053688029141e-100	
-1.011556234561e+01	-1.011556234561e+01	0.000000000000e+00	-1.000000000000e+00	1.450451391463e-100	
-1.010370353864e+01	-1.010370353864e+01	0.000000000000e+00	-1.000000000000e+00	4.165499577021e-101	
-1.009184473166e+01	-1.009184473166e+01	0.000000000000e+00	-1.000000000000e+00	1.197634590306e-101	
-1.007998592469e+01	-1.007998592469e+01	0.000000000000e+00	-1.000000000000e+00	3.445459766563e-102	
-1.006812711772e+01	-1.006812711772e+01	0.000000000000e+00	-1.000000000000e+00	9.923576023085e-103	
-1.005626831075e+01	-1.005626831075e+01	0.000000000000e+00	-1.000000000000e+00	2.859902579673e-103	
-1.004440950378e+01	-1.004440950378e+01	0.000000000000e+00	-1.000000000000e+00	8.251584323728e-104	
-1.003255069681e+01	-1.003255069681e+01	0.000000000000e+00	-1.000000000000e+00	2.382219767180e-104	
-1.002069188984e+01	-1.002069188984e+01	0.000000000000e+00	-1.000000000000e+00	6.885481568242e-105	
-1.000883308287e+01	-1.000883308287e+01	0.000000000000e+00	-1.000000000000e+00	1.991322082261e-105	
-9.996974275903e+00	-9.996974275903e+00	0.000000000000e+00	-1.000000000000e+00	5.765828423172e-106	
-9.985115468933e+00	-9.985115468933e+00	0.000000000000e+00	-1.000000000000e+00	1.670447702985e-106	
-9.973256661963e+00	-9.973256661963e+00	0.000000000000e+00	-1.000000000000e+00	4.845316151219e-107	
-9.961397854992e+00	-9.961397854992e+00	0.000000000000e+00	-1.000000000000e+00	1.406237082754e-107	
-9.949539048022e+00	-9.949539048022e+00	0.000000000000e+00	-1.000000000000e+00	4.086186095077e-108	
-9.937680241052e+00	-9.937680241052e+00	0.000000000000e+00	-1.000000000000e+00	1.188012777181e-108	
-9.925821434082e+00	-9.925821434082e+00	0.000000000000e+00	-1.000000000000e+00	3.458218276857e-109	
-9.913962627111e+00	-9.913962627111e+00	0.000000000000e+00	-1.000000000000e+00	1.007217371757e-109	
-9.902103820141e+00	-9.902103820141e+00	0.000000000000e+00	-1.000000000000e+00	2.937159521778e-110	
-9.890245013171e+00	-9.890245013171e+00	0.000000000000e+00	-1.000000000000e+00	8.569736641311e-111	
-9.878386206201e+00	-9.878386206201e+00	0.000000000000e+00	-1.000000000000e+00	2.503491883343e-111	
-9.866527399230e+00	-9.866527399230e+00	0.000000000000e+00	-1.000000000000e+00	7.317396210898e-112	
-9.854668592260e+00	-9.854668592260e+00	0.000000000000e+00	-1.000000000000e+00	2.141465211081e-112	
-9.842809785290e+00	-9.842809785290e+00	0.000000000000e+00	-1.000000000000e+00	6.270369919820e-113	
-9.830950978320e+00	-9.830950978320e+00	0.000000000000e+00	-1.000000000000e+00	1.838335260644e-113	
-9.819092171350e+00	-9.819092171350e+00	0.000000000000e+00	-1.000000000000e+00	5.392373093034e-114	
-9.807233364379e+00	-9.807233364379e+00	0.000000000000e+00	-1.000000000000e+00	1.583762145994e-114	
-9.795374557409e+00	-9.795374557409e+00	0.000000000000e+00	-1.000000000000e+00	4.653927121151e-115	
-9.783515750439e+00	-9.783515750439e+00	0.000000000000e+00	-1.000000000000e+00	1.369334184059e-115	
-9.771656943469e+00	-9.771656943469e+00	0.000000000000e+00	-1.000000000000e+00	4.031018655711e-116	
-9.759798136498e+00	-9.759798136498e+00	0.000000000000e+00	-1.000000000000e+00	1.188190042643e-116	
-9.747939329528e+00	-9.747939329528e+00	0.000000000000e+00	-1.000000000000e+00	3.504034283288e-117	
-9.736080522558e+00	-9.736080522558e+00	0.000000000000e+00	-1.000000000000e+00	1.034718144107e-117	
-9.724221715588e+00	-9.724221715588e+00	0.000000000000e+00	-1.000000000000e+00	3.056911960736e-118	
-9.712362908617e+00	-9.712362908617e+00	0.000000000000e+00	-1.000000000000e+00	9.043169323299e-119	
-9.700504101647e+00	-9.700504101647e+00	0.000000000000e+00	-1.000000000000e+00	2.676463425553e-119	
-9.688645294677e+00	-9.688645294677e+00	0.000000000000e+00	-1.000000000000e+00	7.932032053329e-120	
-9.676786487707e+00	-9.676786487707e+00	0.000000000000e+00	-1.000000000000e+00	2.351831793834e-120	
-9.664927680737e+00	-9.664927680737e+00	0.000000000000e+00	-1.000000000000e+00	6.982584987230e-121	
-9.653068873766e+00	-9.653068873766e+00	0.000000000000e+00	-1.000000000000e+00	2.074056307005e-121	
-9.641210066796e+00	-9.641210066796e+00	0.000000000000e+00	-1.000000000000e+00	6.169056642691e-122	
-9.629351259826e+00	-9.629351259826e+00	0.000000000000e+00	-1.000000000000e+00	1.835722207719e-122	
-9.617492452856e+00	-9.617492452856e+00	0.000000000000e+00	-1.000000000000e+00	5.470094670422e-123	
-9.605633645885e+00	-9.605633645885e+00	0.000000000000e+00	-1.000000000000e+00	1.630678411702e-123	
-9.593774838915e+00	-9.593774838915e+00	0.000000000000e+00	-1.000000000000e+00	4.867963334444e-124	
-9.581916031945e+00	-9.581916031945e+00	0.000000000000e+00	-1.000000000000e+00	1.453809299609e-124	
-9.570057224975e+00	-9.570057224975e+00	0.000000000000e+00	-1.000000000000e+00	4.347894050413e-125	
-9.558198418004e+00	-9.558198418004e+00	0.000000000000e+00	-1.000000000000e+00	1.300849813501e-125	
-9.546339611034e+00	-9.546339611034e+00	0.000000000000e+00	-1.000000000000e+00	3.897558538668e-126	
-9.534480804064e+00	-9.534480804064e+00	0.000000000000e+00	-1.000000000000e+00	1.168235285087e-126	
-9.522621997094e+00	-9.522621997094e+00	0.000000000000e+00	-1.000000000000e+00	3.506640433363e-127	
-9.510763190124e+00	-9.510763190124e+00	0.000000000000e+00	-1.000000000000e+00	1.052979184896e-127	
-9.498904383153e+00	-9.498904383153e+00	0.000000000000e+00	-1.000000000000e+00	3.166486132563e-128	
-9.487045576183e+00	-9.487045576183e+00	0.000000000000e+00	-1.000000000000e+00	9.525733691210e-129	
-9.475186769213e+00	-9.475186769213e+00	0.000000000000e+00	-1.000000000000e+00	2.869819571573e-129	
-9.463327962243e+00	-9.463327962243e+00	0.000000000000e+00	-1.000000000000e+00	8.649064959878e-130	
-9.451469155272e+00	-9.451469155272e+00	0.000000000000e+00	-1.000000000000e+00	2.610508681185e-130	
-9.439610348302e+00	-9.439610348302e+00	0.000000000000e+00	-1.000000000000e+00	7.881971498094e-131	
-9.427751541332e+00	-9.427751541332e+00	0.000000000000e+00	-1.000000000000e+00	2.383373731125e-131	
-9.415892734362e+00	-9.415892734362e+00	0.000000000000e+00	-1.000000000000e+00	7.209388975862e-132	
-9.404033927392e+00	-9.404033927392e+00	0.000000000000e+00	-1.000000000000e+00	2.184029694249e-132	
-9.392175120421e+00	-9.392175120421e+00	0.000000000000e+00	-1.000000000000e+00	6.618550486500e-133	
-9.380316313451e+00	-9.380316313451e+00	0.000000000000e+00	-1.000000000000e+00	2.008756306407e-133	
-9.368457506481e+00	-9.368457506481e+00	0.000000000000e+00	-1.000000000000e+00	6.098613222813e-134	
-9.356598699511e+00	-9.356598699511e+00	0.000000000000e+00	-1.000000000000e+00	1.854390723831e-134	
-9.344739892540e+00	-9.344739892540e+00	0.000000000000e+00	-1.000000000000e+00	5.640349749065e-135	
-9.332881085570e+00	-9.332881085570e+00	0.000000000000e+00	-1.000000000000e+00	1.718238660130e-135	
-9.321022278600e+00	-9.321022278600e+00	0.000000000000e+00	-1.000000000000e+00	5.235892157198e-136	
-9.309163471630e+00	-9.309163471630e+00	0.000000000000e+00	-1.000000000000e+00	1.598000669672e-136	
-9.297304664659e+00	-9.297304664659e+00	0.000000000000e+00	-1.000000000000e+00	4.878519617692e-137	
-9.285445857689e+00	-9.285445857689e+00	0.000000000000e+00	-1.000000000000e+00	1.491710873731e-137	
-9.273587050719e+00	-9.273587050719e+00	0.000000000000e+00	-1.000000000000e+00	4.562481620070e-138	
-9.261728243749e+00	-9.261728243749e+00	0.000000000000e+00	-1.000000000000e+00	1.397685932013e-138	
-9.249869436779e+00	-9.249869436779e+00	0.000000000000e+00	-1.000000000000e+00	4.282850634583e-139	
-9.238010629808e+00	-9.238010629808e+00	0.000000000000e+00	-1.000000000000e+00	1.314482470107e-139	
-9.226151822838e+00	-9.226151822838e+00	0.000000000000e+00	-1.000000000000e+00	4.035399085425e-140	
-9.214293015868e+00	-9.214293015868e+00	0.000000000000e+00	-1.000000000000e+00	1.240861502852e-140	
-9.202434208898e+00	-9.202434208898e+00	0.000000000000e+00	-1.000000000000e+00	3.816496462811e-141	
-9.190575401927e+00	-9.190575401927e+00	0.000000000000e+00	-1.000000000000e+00	1.175758660279e-141	
-9.178716594957e+00	-9.178716594957e+00	0.000000000000e+00	-1.000000000000e+00	3.623023160426e-142	
-9.166857787987e+00	-9.166857787987e+00	0.000000000000e+00	-1.000000000000e+00	1.118259239131e-142	
-9.154998981017e+00	-9.154998981017e+00	0.000000000000e+00	-1.000000000000e+00	3.452298241519e-143	
-9.143140174046e+00	-9.143140174046e+00	0.000000000000e+00	-1.000000000000e+00	1.067577278902e-143	
-9.131281367076e+00	-9.131281367076e+00	0.000000000000e+00	-1.000000000000e+00	3.302018839074e-144	
-9.119422560106e+00	-9.119422560106e+00	0.000000000000e+00	-1.000000000000e+00	1.023038004806e-144	
-9.107563753136e+00	-9.107563753136e+00	0.000000000000e+00	-1.000000000000e+00	3.170209305479e-145	
-9.095704946166e+00	-9.095704946166e+00	0.000000000000e+00	-1.000000000000e+00	9.840630973690e-146	
-9.083846139195e+00	-9.083846139195e+00	0.000000000000e+00	-1.000000000000e+00	3.055178562918e-146	
-9.071987332225e+00	-9.071987332225e+00	0.000000000000e+00	-1.000000000000e+00	9.501583445686e-147	
