
theta(h[:])	 h[0]	 h[1]	 <m[0]>	 <m[1]>	 <E>	 dim_{Lat}=2	 L=128,128	 J=1.000000,1.000000	 {/Symbol s}_J=0.000000,0.000000	 <J_{ij}>=0.000000,0.000000	 dim_(Spin}=2	 h=-,0.000000	 {/Symbol s}_h=0.500000,0.000000	 <h_i>=-0.001095,0.000000	 order=1.000000,0.000000	 order_h=0	 order_r=1	 MCS/{/Symbol d}h=1/0.000100	 

Updating all (first)black/(then)white checkerboard sites simultaneously.. 
0.000000	 0.125000	 0.000000	 0.945405	 -0.211093	 -2.124850	 
0.000100	 0.125000	 0.000079	 0.945936	 -0.208924	 -2.124833	 
0.000200	 0.125000	 0.000157	 0.946471	 -0.206708	 -2.124817	 
0.000300	 0.125000	 0.000236	 0.947010	 -0.204437	 -2.124801	 
0.000400	 0.125000	 0.000314	 0.947554	 -0.202103	 -2.124785	 
0.000500	 0.124999	 0.000393	 0.948103	 -0.199694	 -2.124769	 
0.000600	 0.124999	 0.000471	 0.948659	 -0.197194	 -2.124753	 
0.000700	 0.124999	 0.000550	 0.949225	 -0.194570	 -2.124737	 
0.000800	 0.124998	 0.000628	 0.949810	 -0.191731	 -2.124722	 
0.000900	 0.124998	 0.000707	 0.950094	 -0.179720	 -2.124710	 
0.001000	 0.124998	 0.000785	 0.950579	 -0.177137	 -2.124696	 
0.001100	 0.124997	 0.000864	 0.951068	 -0.174524	 -2.124681	 
0.001200	 0.124996	 0.000942	 0.951559	 -0.171876	 -2.124667	 
0.001300	 0.124996	 0.001021	 0.952055	 -0.169184	 -2.124653	 
0.001400	 0.124995	 0.001100	 0.952556	 -0.166435	 -2.124639	 
0.001500	 0.124994	 0.001178	 0.953065	 -0.163613	 -2.124626	 
0.001600	 0.124994	 0.001257	 0.953582	 -0.160697	 -2.124612	 
0.001700	 0.124993	 0.001335	 0.954111	 -0.157655	 -2.124599	 
0.001800	 0.124992	 0.001414	 0.954657	 -0.154438	 -2.124586	 
0.001900	 0.124991	 0.001492	 0.955230	 -0.150946	 -2.124573	 
0.002000	 0.124990	 0.001571	 0.955864	 -0.146853	 -2.124560	 
0.002100	 0.124989	 0.001649	 0.955923	 -0.114556	 -2.124569	 
0.002200	 0.124988	 0.001728	 0.956232	 -0.111419	 -2.124559	 
0.002300	 0.124987	 0.001806	 0.956547	 -0.108284	 -2.124549	 
0.002400	 0.124986	 0.001885	 0.956871	 -0.105082	 -2.124540	 
0.002500	 0.124985	 0.001963	 0.957209	 -0.101733	 -2.124531	 
0.002600	 0.124983	 0.002042	 0.957566	 -0.098073	 -2.124522	 
0.002700	 0.124982	 0.002120	 0.957929	 -0.093961	 -2.124513	 
0.002800	 0.124981	 0.002199	 0.958253	 -0.090148	 -2.124504	 
0.002900	 0.124979	 0.002278	 0.958979	 -0.075649	 -2.124501	 
0.003000	 0.124978	 0.002356	 0.959221	 -0.072225	 -2.124493	 
0.003100	 0.124976	 0.002435	 0.959494	 -0.068620	 -2.124487	 
0.003200	 0.124975	 0.002513	 0.955393	 -0.026208	 -2.124593	 
0.003300	 0.124973	 0.002592	 0.955487	 -0.023503	 -2.124590	 
0.003400	 0.124971	 0.002670	 0.955583	 -0.020815	 -2.124586	 
0.003500	 0.124970	 0.002749	 0.955682	 -0.018134	 -2.124583	 
0.003600	 0.124968	 0.002827	 0.955786	 -0.015450	 -2.124580	 
0.003700	 0.124966	 0.002906	 0.955894	 -0.012751	 -2.124577	 
0.003800	 0.124964	 0.002984	 0.956009	 -0.010027	 -2.124575	 
0.003900	 0.124962	 0.003063	 0.956133	 -0.007262	 -2.124572	 
0.004000	 0.124961	 0.003141	 0.956270	 -0.004430	 -2.124570	 
0.004100	 0.124959	 0.003220	 0.956427	 -0.001478	 -2.124568	 
0.004200	 0.124956	 0.003298	 0.953379	 0.028783	 -2.124661	 
0.004300	 0.124954	 0.003377	 0.953433	 0.031538	 -2.124661	 
0.004400	 0.124952	 0.003455	 0.953521	 0.034593	 -2.124662	 
