2.000000 0.062500 0.000000 0.16249 0.00334449 0.0518795 0.0125326 0.00300832 0.00173145 0.752847 0.00405471
1.950000 0.062500 0.000000 0.16497 0.00349435 0.0503741 0.0133982 0.00154265 0.00129067 0.772135 0.00442756
1.900000 0.062500 0.000000 0.168167 0.00402914 0.0571653 0.0143794 0.0055095 0.00157399 0.791715 0.00480551
1.850000 0.062500 0.000000 0.171757 0.00441186 0.0609255 0.0150256 0.00234155 0.0015522 0.813036 0.00477852
1.800000 0.062500 0.000000 0.174667 0.0046748 0.0632424 0.0160021 0.00262077 0.00169866 0.834304 0.00484256
1.750000 0.062500 0.000000 0.179083 0.0052754 0.0690501 0.0171574 0.00382106 0.00192685 0.85651 0.00540941
1.700000 0.062500 0.000000 0.182536 0.00633438 0.0750506 0.0184692 0.00176647 0.0013895 0.881672 0.00541868
1.650000 0.062500 0.000000 0.183504 0.00709356 0.0788558 0.0200977 0.00189984 0.00137596 0.90241 0.00611803
1.600000 0.062500 0.000000 0.193063 0.00854353 0.0910866 0.0217799 0.00162866 0.00115474 0.931549 0.00669421
1.550000 0.062500 0.000000 0.192722 0.00950007 0.0923849 0.0238255 0.00169732 0.00109682 0.958077 0.00688105
1.500000 0.062500 0.000000 0.206609 0.0112662 0.109804 0.025729 0.00530007 0.00254298 0.987532 0.00783518
1.450000 0.062500 0.000000 0.211765 0.0123126 0.115913 0.0276564 0.0019256 0.00128982 1.01859 0.00808706
1.400000 0.062500 0.000000 0.22222 0.0146705 0.127813 0.030619 0.0101479 0.00253377 1.05392 0.00904736
1.350000 0.062500 0.000000 0.234616 0.0174754 0.143364 0.0342158 0.00242932 0.00187349 1.08959 0.00989545
1.300000 0.062500 0.000000 0.246723 0.0193058 0.154747 0.0366925 0.00619919 0.00288249 1.12603 0.0103832
1.250000 0.062500 0.000000 0.26187 0.0246579 0.181204 0.0417588 0.00305028 0.00245569 1.16588 0.0116845
1.200000 0.062500 0.000000 0.283995 0.0270012 0.200335 0.0446537 0.00423929 0.00271094 1.20913 0.0125491
1.150000 0.062500 0.000000 0.303198 0.0343084 0.232692 0.0510735 0.00394419 0.0031001 1.25083 0.0144477
1.100000 0.062500 0.000000 0.338111 0.0390689 0.266818 0.0553422 0.00784819 0.00503456 1.30077 0.0153307
1.050000 0.062500 0.000000 0.369382 0.0430915 0.294892 0.0592596 0.00987095 0.0061612 1.34714 0.0161517
1.000000 0.062500 0.000000 0.395731 0.0454814 0.317326 0.0642715 0.0113121 0.00867582 1.39276 0.0163611
0.950000 0.062500 0.000000 0.442881 0.0490164 0.356141 0.0700155 0.012716 0.00892299 1.44416 0.0170323
0.900000 0.062500 0.000000 0.482962 0.0507019 0.403908 0.0727092 0.0224022 0.0158115 1.4957 0.0171164
0.850000 0.062500 0.000000 0.525873 0.0506795 0.446447 0.0739703 0.028191 0.0240046 1.54127 0.0165681
0.800000 0.062500 0.000000 0.573072 0.044699 0.481895 0.0766262 0.0356169 0.0302037 1.58957 0.0158726
0.750000 0.062500 0.000000 0.60566 0.0432932 0.519275 0.0754613 0.0413246 0.0418307 1.62941 0.0149715
0.700000 0.062500 0.000000 0.640976 0.0342033 0.536399 0.0821022 0.0890906 0.0972268 1.66881 0.0133779
0.650000 0.062500 0.000000 0.678478 0.0269955 0.569818 0.0845925 0.155348 0.118362 1.70698 0.0120275
0.600000 0.062500 0.000000 0.706378 0.0243854 0.584299 0.0866214 0.125577 0.13933 1.74189 0.0117813
0.550000 0.062500 0.000000 0.732028 0.0205416 0.593086 0.0988244 0.196039 0.182882 1.77381 0.0110285
0.500000 0.062500 0.000000 0.746263 0.0192591 0.591806 0.108932 0.246338 0.196776 1.80401 0.010694
0.450000 0.062500 0.000000 0.771512 0.0167024 0.60285 0.116027 0.296717 0.216291 1.834 0.0104547
0.400000 0.062500 0.000000 0.793066 0.0177068 0.601093 0.121863 0.356295 0.22243 1.86294 0.0101305
0.350000 0.062500 0.000000 0.81232 0.0163492 0.605193 0.126364 0.43059 0.207116 1.89176 0.0099105
0.300000 0.062500 0.000000 0.827934 0.0162768 0.593164 0.128806 0.477535 0.204406 1.91927 0.00976646
0.250000 0.062500 0.000000 0.848935 0.0171677 0.596082 0.132883 0.541809 0.171086 1.94663 0.0097221
0.200000 0.062500 0.000000 0.868294 0.0179978 0.584916 0.13062 0.604005 0.132243 1.97341 0.00964821
0.150000 0.062500 0.000000 0.883941 0.0185045 0.597383 0.130561 0.61988 0.121482 1.99975 0.00967978
0.100000 0.062500 0.000000 0.899649 0.0195419 0.58608 0.131691 0.657281 0.113292 2.02585 0.00965661
0.050000 0.062500 0.000000 0.913739 0.020106 0.583217 0.130748 0.683203 0.0997107 2.05133 0.0096644
