2.000000 0.071429 0.000000 0.103091 0.00413026 0.0652027 0.00757661 0.000805488 0.000401703 0.63023 0.00267434
1.950000 0.071429 0.000000 0.106703 0.00464505 0.0704866 0.00809748 0.000936783 0.000464002 0.649554 0.0028506
1.900000 0.071429 0.000000 0.110869 0.0052178 0.0761467 0.00866608 0.000656295 0.000422132 0.67065 0.00299983
1.850000 0.071429 0.000000 0.115788 0.00586569 0.0821929 0.00931862 0.00051145 0.000391594 0.692699 0.00326455
1.800000 0.071429 0.000000 0.120813 0.00657965 0.088511 0.0100562 0.000529535 0.000383437 0.716486 0.00344461
1.750000 0.071429 0.000000 0.127326 0.00739109 0.095591 0.0108643 0.00153507 0.000546563 0.741974 0.00379881
1.700000 0.071429 0.000000 0.134661 0.00839695 0.104982 0.0117362 0.000427783 0.000303684 0.769381 0.00415155
1.650000 0.071429 0.000000 0.142812 0.00953979 0.11465 0.0128442 0.000536721 0.00040947 0.798311 0.00446861
1.600000 0.071429 0.000000 0.153511 0.0109174 0.126311 0.0141435 0.00166695 0.000591791 0.830489 0.00487768
1.550000 0.071429 0.000000 0.164447 0.012395 0.13895 0.0154746 0.00162946 0.000661889 0.863595 0.00528869
1.500000 0.071429 0.000000 0.179373 0.0141439 0.154966 0.0171682 0.00159533 0.000667603 0.900688 0.0058789
1.450000 0.071429 0.000000 0.195719 0.0159469 0.172566 0.0187449 0.000595713 0.000452402 0.940066 0.00637176
1.400000 0.071429 0.000000 0.215553 0.0181434 0.193565 0.0207638 0.0010304 0.000705034 0.982094 0.00709447
1.350000 0.071429 0.000000 0.23858 0.0205191 0.217374 0.0229994 0.00199238 0.00073419 1.02799 0.00794666
1.300000 0.071429 0.000000 0.267667 0.0229126 0.247217 0.0252588 0.000858496 0.000599958 1.07748 0.00860159
1.250000 0.071429 0.000000 0.298655 0.0254267 0.279261 0.0276094 0.00213277 0.00124426 1.12946 0.00939175
1.200000 0.071429 0.000000 0.333956 0.0277187 0.31401 0.0300148 0.00196579 0.00131949 1.18423 0.00998106
1.150000 0.071429 0.000000 0.371383 0.0298897 0.352243 0.0320962 0.00279636 0.00210631 1.24062 0.0105035
1.100000 0.071429 0.000000 0.414822 0.0307968 0.394625 0.0333929 0.00310028 0.0023467 1.29947 0.010785
1.050000 0.071429 0.000000 0.457502 0.0315903 0.435871 0.0346554 0.00684528 0.00358467 1.35745 0.010618
1.000000 0.071429 0.000000 0.498016 0.0317999 0.476037 0.0352099 0.00615753 0.00448859 1.41298 0.0103131
0.950000 0.071429 0.000000 0.534192 0.0305311 0.508477 0.0353006 0.0100997 0.00699568 1.46656 0.00954858
0.900000 0.071429 0.000000 0.569144 0.0289542 0.541744 0.0349375 0.0142313 0.0112679 1.51674 0.00881483
0.850000 0.071429 0.000000 0.600832 0.0270219 0.57165 0.0354418 0.0347066 0.0243559 1.56275 0.00803834
0.800000 0.071429 0.000000 0.624934 0.0247986 0.58785 0.0375107 0.0320804 0.0351365 1.60538 0.00733622
0.750000 0.071429 0.000000 0.648004 0.022382 0.605335 0.0389485 0.0406638 0.0499691 1.64435 0.00689318
0.700000 0.071429 0.000000 0.670359 0.0192463 0.618604 0.0441469 0.0921281 0.0846691 1.68108 0.00646979
0.650000 0.071429 0.000000 0.689765 0.0203422 0.633162 0.046562 0.118781 0.107406 1.71552 0.00629436
0.600000 0.071429 0.000000 0.707085 0.0172919 0.635654 0.0525765 0.185005 0.132757 1.74835 0.0060881
0.550000 0.071429 0.000000 0.728992 0.0206977 0.639854 0.0571324 0.231813 0.153532 1.77984 0.00585513
0.500000 0.071429 0.000000 0.751376 0.0153526 0.643182 0.0624069 0.296846 0.157702 1.8104 0.00567139
0.450000 0.071429 0.000000 0.771454 0.0189847 0.645686 0.0655205 0.3484 0.165186 1.84018 0.00556139
0.400000 0.071429 0.000000 0.791112 0.01762 0.647782 0.0671046 0.404699 0.147521 1.86911 0.00548837
0.350000 0.071429 0.000000 0.811984 0.0181017 0.644716 0.0684388 0.458108 0.134262 1.89738 0.00545149
0.300000 0.071429 0.000000 0.831415 0.0186965 0.64545 0.0683131 0.498465 0.12257 1.92518 0.00545656
0.250000 0.071429 0.000000 0.850071 0.018835 0.645864 0.0672426 0.536079 0.100383 1.95243 0.00548857
0.200000 0.071429 0.000000 0.865334 0.0201976 0.647356 0.0673048 0.560137 0.0966959 1.97906 0.00547153
0.150000 0.071429 0.000000 0.880386 0.0212327 0.648455 0.0672551 0.582778 0.0966458 2.00539 0.00548386
0.100000 0.071429 0.000000 0.893884 0.0223338 0.650078 0.0676558 0.60205 0.0951619 2.03127 0.00548436
0.050000 0.071429 0.000000 0.907128 0.0230732 0.652745 0.0675253 0.619606 0.0925208 2.05679 0.00549118
