2.000000 0.120349 0.00328171 0.115042 0.00345397 -0.000121783 0.000182987 -0.633893 0.00196525
1.990000 0.12314 0.00333359 0.118127 0.00349294 -0.0015434 0.00018324 -0.638962 0.00198506
1.980000 0.124083 0.00336286 0.118888 0.00352521 -0.00108217 0.00022012 -0.643418 0.00204448
1.970000 0.126018 0.00343544 0.120879 0.00359507 -0.00215029 0.000208173 -0.647893 0.0020588
1.960000 0.12814 0.0034922 0.123177 0.0036486 -0.000880798 0.000213071 -0.651815 0.00211907
1.950000 0.129899 0.00351096 0.125053 0.00366002 -0.000306411 0.000200071 -0.655528 0.00211906
1.940000 0.130503 0.00356862 0.125436 0.00373068 8.13023e-05 0.000196536 -0.659028 0.00214715
1.930000 0.131279 0.00360163 0.126363 0.00376199 0.000301302 0.000188744 -0.662424 0.00216187
1.920000 0.134064 0.00364367 0.129235 0.00379707 -0.00141862 0.000202025 -0.667897 0.00220092
1.910000 0.136168 0.00373015 0.131349 0.00387805 -0.00102671 0.000207792 -0.672796 0.00225539
1.900000 0.138151 0.00378522 0.133386 0.00393158 -0.00272865 0.000224397 -0.67742 0.00228691
1.890000 0.139747 0.00385138 0.135029 0.00399851 -0.00224613 0.000210084 -0.681976 0.00234926
1.880000 0.142675 0.00387859 0.137805 0.00403193 -0.00152654 0.000250274 -0.686823 0.00234884
1.870000 0.144 0.00396204 0.139374 0.00410541 0.00181136 0.000242398 -0.690531 0.00237884
1.860000 0.145038 0.00400076 0.140402 0.00415503 -0.000302473 0.000219995 -0.694977 0.00239365
1.850000 0.147138 0.00403941 0.142514 0.00418431 -0.000596535 0.000227665 -0.699673 0.00245212
1.840000 0.150881 0.00409978 0.14646 0.00424118 -0.00135625 0.000264364 -0.705631 0.0025059
1.830000 0.151936 0.00420242 0.147417 0.00433092 -0.00271134 0.000273918 -0.710415 0.00254722
1.820000 0.154699 0.00427796 0.150235 0.00441319 -0.00225912 0.000263422 -0.716294 0.00256512
1.810000 0.159364 0.00428834 0.154943 0.00442191 -0.00154629 0.000275667 -0.721688 0.00265108
1.800000 0.160782 0.00433555 0.156486 0.00447069 -0.000102372 0.000262635 -0.7259 0.00266579
1.790000 0.161645 0.00446139 0.157305 0.00459784 -2.55814e-07 0.0002549 -0.730665 0.00270564
1.780000 0.163771 0.00451377 0.159361 0.00465233 0.000594605 0.000274198 -0.7353 0.00273686
1.770000 0.167297 0.00452806 0.163031 0.00465874 -0.00293177 0.000282325 -0.741808 0.00275976
1.760000 0.170029 0.00462129 0.165829 0.00474784 -0.000996667 0.000279646 -0.7478 0.00283455
1.750000 0.172079 0.0047409 0.167745 0.00487309 -0.00336311 0.000269868 -0.753281 0.00288877
1.740000 0.175291 0.00475357 0.171103 0.00487755 -0.0025137 0.000277281 -0.75923 0.00292059
1.730000 0.179838 0.00489136 0.175688 0.00500937 -0.000824899 0.000329637 -0.765326 0.00302717
1.720000 0.180826 0.00493149 0.176666 0.00505987 0.000640031 0.000330782 -0.769691 0.00299938
1.710000 0.183591 0.00494984 0.179556 0.00506802 -0.000484457 0.00035455 -0.775582 0.00303559
1.700000 0.187543 0.00503868 0.183372 0.00516875 -0.000547326 0.000337169 -0.782256 0.00308964
1.690000 0.190869 0.0052172 0.186896 0.00533516 -0.00107108 0.000390199 -0.788611 0.00319143
1.680000 0.193832 0.00523688 0.189869 0.00535358 -0.00340418 0.000343094 -0.795644 0.00323198
1.670000 0.197643 0.0053314 0.193739 0.00544662 -0.00219739 0.000367719 -0.802319 0.00328632
1.660000 0.201974 0.00537107 0.198 0.00548964 -0.00204775 0.000379548 -0.809093 0.00337752
1.650000 0.205402 0.00550506 0.201823 0.00560893 0.0010009 0.000366511 -0.81491 0.00339634
1.640000 0.208195 0.00555597 0.204227 0.00566904 0.00136295 0.000434592 -0.821003 0.00345924
1.630000 0.211928 0.00563601 0.208169 0.0057513 0.00015224 0.000378757 -0.827636 0.00349519
1.620000 0.216807 0.00573982 0.212964 0.00585021 -0.00128309 0.000411311 -0.835415 0.00358717
1.610000 0.219815 0.00580708 0.216174 0.00590955 -0.00237734 0.000429371 -0.842753 0.00359902
1.600000 0.223998 0.0059222 0.22015 0.00603539 -0.00445021 0.000474891 -0.850729 0.00371268
1.590000 0.228386 0.00600324 0.224595 0.00612006 -0.00259614 0.000417918 -0.857865 0.00374642
1.580000 0.233931 0.0060736 0.230339 0.00617775 -0.000230124 0.000460143 -0.865592 0.00381946
1.570000 0.237991 0.00621373 0.234297 0.00632404 0.000467326 0.000414103 -0.872244 0.00390903
1.560000 0.241125 0.00625606 0.237687 0.00635312 0.000735674 0.000535174 -0.879037 0.00397127
1.550000 0.246727 0.00640889 0.242987 0.00652864 -0.000128868 0.000550813 -0.887702 0.00405473
1.540000 0.252043 0.00642654 0.248441 0.00653065 -0.00143633 0.000505018 -0.896309 0.00407663
1.530000 0.256493 0.00654905 0.25276 0.00666244 -0.00372939 0.000530239 -0.904696 0.00418361
1.520000 0.261293 0.0066683 0.257753 0.00677329 -0.0034813 0.000572546 -0.913259 0.00423534
1.510000 0.268757 0.00669301 0.265439 0.00680147 -0.00082455 0.000529218 -0.92244 0.00428235
1.500000 0.273237 0.0067723 0.26986 0.00687948 0.00238358 0.000573853 -0.929828 0.00438
1.490000 0.27785 0.00702376 0.274415 0.00711299 0.00129319 0.000613158 -0.937948 0.00444681
1.480000 0.282305 0.00698312 0.278608 0.00709081 0.00134104 0.000652972 -0.946304 0.00448631
1.470000 0.290444 0.00711544 0.286975 0.00720801 -0.000923984 0.000634382 -0.956837 0.00452835
1.460000 0.29493 0.00718854 0.29141 0.00729664 -0.00147391 0.000642252 -0.966017 0.00461284
1.450000 0.301398 0.00735811 0.297948 0.00746842 -0.00551962 0.000733751 -0.976155 0.00469337
1.440000 0.308214 0.00729841 0.304781 0.0074001 -0.00454042 0.000652023 -0.985729 0.00474164
1.430000 0.314528 0.00745334 0.311355 0.00753493 -0.000273264 0.000674563 -0.994483 0.00485279
1.420000 0.320771 0.00756848 0.317501 0.00766633 0.000424116 0.000733696 -1.0037 0.00490933
1.410000 0.325689 0.00764602 0.322322 0.00774229 0.00280659 0.000720601 -1.01236 0.00495048
1.400000 0.333908 0.00764339 0.330535 0.00773346 -0.00297951 0.00078082 -1.02428 0.00502494
1.390000 0.34057 0.00770727 0.337213 0.00780607 -0.00264116 0.000858525 -1.03481 0.00505929
1.380000 0.347555 0.00786437 0.3441 0.00795145 -0.00698668 0.000812927 -1.04552 0.00515716
