0.000000 0.250000 0.000000 0.999932 0.000973 -2.25298
0.000100 0.250000 0.000157 0.999922 0.002243 -2.25298
0.000200 0.250000 0.000314 0.99991 0.003506 -2.25298
0.000300 0.250000 0.000471 0.999896 0.004761 -2.25298
0.000400 0.249999 0.000628 0.99988 0.006008 -2.25298
0.000500 0.249999 0.000785 0.999862 0.007248 -2.25298
0.000600 0.249998 0.000942 0.999841 0.008481 -2.25298
0.000700 0.249998 0.001100 0.999819 0.009706 -2.25298
0.000800 0.249997 0.001257 0.999794 0.010926 -2.25298
0.000900 0.249996 0.001414 0.999768 0.012139 -2.25298
0.001000 0.249995 0.001571 0.99974 0.013347 -2.25299
0.001100 0.249994 0.001728 0.999711 0.014549 -2.25299
0.001200 0.249993 0.001885 0.99968 0.015747 -2.25299
0.001300 0.249992 0.002042 0.999647 0.01694 -2.25299
0.001400 0.249990 0.002199 0.999612 0.018129 -2.25299
0.001500 0.249989 0.002356 0.999577 0.019315 -2.25299
0.001600 0.249987 0.002513 0.999539 0.020497 -2.25299
0.001700 0.249986 0.002670 0.9995 0.021676 -2.253
0.001800 0.249984 0.002827 0.99946 0.022851 -2.253
0.001900 0.249982 0.002984 0.999418 0.024024 -2.253
0.002000 0.249980 0.003142 0.999374 0.025194 -2.253
0.002100 0.249978 0.003299 0.99933 0.026362 -2.253
0.002200 0.249976 0.003456 0.999283 0.027527 -2.25301
0.002300 0.249974 0.003613 0.999235 0.02869 -2.25301
0.002400 0.249972 0.003770 0.999186 0.029851 -2.25301
0.002500 0.249969 0.003927 0.999135 0.031009 -2.25301
0.002600 0.249967 0.004084 0.999083 0.032166 -2.25301
0.002700 0.249964 0.004241 0.999029 0.03332 -2.25302
0.002800 0.249961 0.004398 0.998974 0.034473 -2.25302
0.002900 0.249958 0.004555 0.998917 0.035623 -2.25302
0.003000 0.249956 0.004712 0.998859 0.036772 -2.25303
0.003100 0.249953 0.004869 0.998799 0.03792 -2.25303
