0.000000 0.015625 0.000000 0.193234 -0.874184 -2.06038
0.000100 0.015625 0.000010 0.193254 -0.874169 -2.06037
0.000200 0.015625 0.000020 0.193274 -0.874155 -2.06036
0.000300 0.015625 0.000029 0.193294 -0.87414 -2.06035
0.000400 0.015625 0.000039 0.193313 -0.874126 -2.06034
0.000500 0.015625 0.000049 0.193333 -0.874111 -2.06034
0.000600 0.015625 0.000059 0.193353 -0.874097 -2.06033
0.000700 0.015625 0.000069 0.193372 -0.874082 -2.06032
0.000800 0.015625 0.000079 0.193392 -0.874068 -2.06031
0.000900 0.015625 0.000088 0.193411 -0.874053 -2.0603
0.001000 0.015625 0.000098 0.19343 -0.874039 -2.06029
0.001100 0.015625 0.000108 0.19345 -0.874024 -2.06028
0.001200 0.015625 0.000118 0.193469 -0.87401 -2.06028
0.001300 0.015624 0.000128 0.193488 -0.873995 -2.06027
0.001400 0.015624 0.000137 0.193507 -0.873981 -2.06026
0.001500 0.015624 0.000147 0.193526 -0.873966 -2.06025
0.001600 0.015624 0.000157 0.193545 -0.873952 -2.06024
0.001700 0.015624 0.000167 0.193564 -0.873938 -2.06023
0.001800 0.015624 0.000177 0.193583 -0.873923 -2.06022
0.001900 0.015624 0.000187 0.193602 -0.873909 -2.06022
0.002000 0.015624 0.000196 0.193621 -0.873894 -2.06021
0.002100 0.015624 0.000206 0.19364 -0.87388 -2.0602
0.002200 0.015624 0.000216 0.193658 -0.873866 -2.06019
0.002300 0.015623 0.000226 0.193677 -0.873851 -2.06018
0.002400 0.015623 0.000236 0.193696 -0.873837 -2.06017
0.002500 0.015623 0.000245 0.193714 -0.873823 -2.06016
0.002600 0.015623 0.000255 0.193733 -0.873808 -2.06016
0.002700 0.015623 0.000265 0.193751 -0.873794 -2.06015
0.002800 0.015623 0.000275 0.193769 -0.87378 -2.06014
0.002900 0.015622 0.000285 0.193788 -0.873765 -2.06013
0.003000 0.015622 0.000295 0.193806 -0.873751 -2.06012
0.003100 0.015622 0.000304 0.193824 -0.873737 -2.06011
0.003200 0.015622 0.000314 0.193842 -0.873723 -2.0601
0.003300 0.015622 0.000324 0.19386 -0.873708 -2.0601
0.003400 0.015621 0.000334 0.193878 -0.873694 -2.06009
0.003500 0.015621 0.000344 0.193896 -0.87368 -2.06008
0.003600 0.015621 0.000353 0.193914 -0.873666 -2.06007
0.003700 0.015621 0.000363 0.193932 -0.873651 -2.06006
0.003800 0.015621 0.000373 0.19395 -0.873637 -2.06005
0.003900 0.015620 0.000383 0.193968 -0.873623 -2.06004
0.004000 0.015620 0.000393 0.193985 -0.873609 -2.06004
0.004100 0.015620 0.000402 0.194003 -0.873594 -2.06003
0.004200 0.015620 0.000412 0.194021 -0.87358 -2.06002
0.004300 0.015619 0.000422 0.194038 -0.873566 -2.06001
0.004400 0.015619 0.000432 0.194056 -0.873552 -2.06
